"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"fig|536231.75.peg.57"	171.74711930537	-1.08533066481691	0.418717488987912	-0.203790543889551	0.838517182662319	1
"fig|536231.75.peg.58"	373.023586736415	-1.10712734435112	0.251357821025546	-0.426194593484464	0.66996605674818	1
"fig|536231.75.peg.59"	119.758029389496	-0.300600302775582	0.503857028924207	0	1	1
"fig|536231.75.peg.60"	147.273219755103	1.43356121475122	0.459677256988361	0.943186133662027	0.345585704687339	0.893831641131099
"fig|536231.75.peg.61"	36.6077500488605	0.881846689327384	0.749906196525162	0	1	1
"fig|536231.75.peg.62"	2470.40724151936	0.976953879592191	0.196381276955185	0	1	1
"fig|536231.75.peg.63"	1003.57946999095	0.28721536758403	0.180168236622916	0	1	1
"fig|536231.75.peg.64"	17.7417645838409	0.45922579510225	0.913403303923096	0	1	1
"fig|536231.75.peg.65"	31.7909623083342	1.07939555332976	0.828198829476123	0.095865329078021	0.923627531105123	1
"fig|536231.75.peg.66"	50.035475523402	0.541633565411033	0.625430961260647	0	1	1
"fig|536231.75.peg.67"	6.72045256483029	-0.624505674878866	2.25963916608431	0	1	1
"fig|536231.75.peg.68"	94.8283676279432	0.357447913610182	0.476770045491689	0	1	1
"fig|536231.75.peg.69"	57.1886373735854	-1.72012612109007	0.535880579657346	-1.34381828419782	0.17900715544405	0.52888477744833
"fig|536231.75.peg.70"	29.364231818557	0.448479831511958	0.85382533776741	0	1	1
"fig|536231.75.peg.71"	29.0112160978025	0.444016670376842	0.75055231700058	0	1	1
"fig|536231.75.peg.72"	38.4150848456828	-0.752441363689786	0.731774595471705	0	1	1
"fig|536231.75.peg.73"	37.5613883853646	1.45776580990893	0.683336382370564	0.669898196143001	0.502922689743968	1
"fig|536231.75.peg.74"	10823.1802670053	-1.58237671791691	0.164407446998493	-3.5422769986949	0.000396688675164638	0.00207463617471161
"fig|536231.75.peg.75"	1826.00732320771	-0.366823712850598	0.182982677114474	0	1	1
"fig|536231.75.peg.76"	1274.56002449782	-0.734620158786643	0.176690125012145	0	1	1
"fig|536231.75.peg.77"	9691.87199550121	-0.186767868419601	0.156479607355792	0	1	1
"fig|536231.75.peg.78"	12.0703246038681	-7.1975944604326	1.89418313962874	-3.27190878789436	0.00106824033457092	0.00521387862940159
"fig|536231.75.peg.79"	419.830187957896	-1.54536731159907	0.360896353118516	-1.51114664054246	0.130751093822012	0.403517910344351
"fig|536231.75.peg.80"	2831.04501108942	0.741712271998921	0.171634812043302	0	1	1
"fig|536231.75.peg.81"	587.505025053783	-0.491523270474722	0.244394247587434	0	1	1
"fig|536231.75.peg.82"	19873.4745618047	1.64566696184702	0.161739139818489	3.99202668303796	6.55109992038819e-05	0.00037998235373923
"fig|536231.75.peg.83"	2865.69887677335	-2.33589033211104	0.269442261849341	-4.95798366203593	7.12285515478717e-07	5.08154910432987e-06
"fig|536231.75.peg.84"	2373.42102588118	-3.38742572502975	0.274177669985811	-8.70758630764243	3.10413846815485e-18	4.55607420325954e-17
"fig|536231.75.peg.85"	3836.4587589584	-0.360972511425046	0.159728662493429	0	1	1
"fig|536231.75.peg.86"	3525.80510511065	1.07917876315421	0.182794219944087	0.433157914831381	0.664900050809358	1
"fig|536231.75.peg.87"	76.0002872495958	0.78480823472975	0.584703854672896	0	1	1
"fig|536231.75.peg.88"	259.647254513219	1.50526612923873	0.329480549489349	1.53352339014192	0.125146948052965	0.388886384402739
"fig|536231.75.peg.89"	1879.15570328576	-2.74249890972854	0.203192890476224	-8.57558995122633	9.8580172327799e-18	1.40168682528589e-16
"fig|536231.75.peg.90"	2675.29697704642	1.30420338530451	0.182701144411727	1.66503273027657	0.0959062260683775	0.311448053727205
"fig|536231.75.peg.91"	1101.13883167245	1.18185893961989	0.186504296537234	0.975092493826699	0.329514381627541	0.86331503055968
"fig|536231.75.peg.92"	13.1208214401678	0.706792995328967	1.06539001727657	0	1	1
"fig|536231.75.peg.93"	79.1077995517885	0.712692895208096	0.560579350847075	0	1	1
"fig|536231.75.peg.94"	33208.0922143188	-4.54702271044287	0.245588677238783	-14.4429407345769	2.77734646853631e-47	1.13732337886562e-45
"fig|536231.75.peg.95"	616.753884889008	0.998981876443074	0.221955363611335	0	1	1
"fig|536231.75.peg.96"	712.353335344061	1.13946650994908	0.210869243777754	0.661388581143998	0.508363146974857	1
"fig|536231.75.peg.97"	200.584006617214	1.97982680792967	0.331110549614748	2.95921349854216	0.00308425341683384	0.0138997802170606
"fig|536231.75.peg.98"	1652.68461496284	1.71458060223704	0.237292031456199	3.01139738174875	0.00260048283684568	0.0118850192152713
"fig|536231.75.peg.99"	1186.09306220917	1.65678006651447	0.208345990106465	3.15235280592084	0.00161960454680376	0.00768514556102132
"fig|536231.75.peg.100"	498.085589410369	1.82243304036483	0.267075241140707	3.0794057766348	0.00207413967534515	0.00967380634457673
"fig|536231.75.peg.101"	166.038035929019	0.695988558755173	0.335761050554736	0	1	1
"fig|536231.75.peg.102"	2193.58792610427	-2.29091209786946	0.329104466898282	-3.9224994726931	8.7635085228888e-05	0.000499117766359244
"fig|536231.75.peg.103"	7990.86354368677	-1.67029204176776	0.177595996968323	-3.77425197194801	0.000160488488824204	0.000877437065066909
"fig|536231.75.peg.104"	5264.59929343741	-0.680623334242137	0.22400704998703	0	1	1
"fig|536231.75.peg.105"	84.8902786940106	-7.70535478489085	1.1460655282867	-5.85076037922105	4.8933076642193e-09	4.24535908580044e-08
"fig|536231.75.peg.106"	1079.31670047083	-1.83770320610589	0.303134536362817	-2.7634700293709	0.00571903442344544	0.0246002583655558
"fig|536231.75.peg.107"	3112.35493538215	-0.671817383555334	0.143187189859196	0	1	1
"fig|536231.75.peg.108"	987.051559152458	0.6653550358191	0.303466864734665	0	1	1
"fig|536231.75.peg.109"	3356.79630693972	2.64741228684882	0.196904558925926	8.36655228215695	5.93286025125798e-17	8.12543903976637e-16
"fig|536231.75.peg.110"	717.992859435255	2.8352780281233	0.253349031649238	7.24406963853821	4.35417667945321e-13	4.832074119881e-12
"fig|536231.75.peg.111"	440.680900458417	2.15567686624612	0.248226009921888	4.6557444427753	3.22812149611136e-06	2.15646941705971e-05
"fig|536231.75.peg.112"	13017.640953575	-0.957507793538244	0.166118872875131	0	1	1
"fig|536231.75.peg.113"	1.14139736058003	1.35164279632517	3.91410511599159	0.0898398959416009	0.928414443982873	NA
"fig|536231.75.peg.114"	7281.18934736253	0.712009691714002	0.172246184246388	0	1	1
"fig|536231.75.peg.115"	3228.61262008536	-0.196487616466564	0.139975908279225	0	1	1
"fig|536231.75.peg.116"	3666.59661517396	1.77512206098878	0.176292485865717	4.39679579752026	1.09860610712954e-05	6.84747642114986e-05
"fig|536231.75.peg.117"	4235.23331576255	2.31479417114034	0.166926222022148	7.87649870231824	3.36682418286277e-15	4.22918559166351e-14
"fig|536231.75.peg.118"	92.3829613439238	0.798478695062591	0.463305704764226	0	1	1
"fig|536231.75.peg.119"	3077.17504715172	-0.457713632943612	0.187515781330033	0	1	1
"fig|536231.75.peg.120"	7746.26303271607	-0.380992276519105	0.162288456253964	0	1	1
"fig|536231.75.peg.121"	4397.65847600851	0.262936965302588	0.196380639465736	0	1	1
"fig|536231.75.peg.122"	5138.48453238179	0.788304527499048	0.19221777890706	0	1	1
"fig|536231.75.peg.123"	41.1748978753175	-0.924995041513803	0.711237402138661	0	1	1
"fig|536231.75.peg.124"	12.8764221539963	2.18214257843757	1.66095677009395	0.711723868870287	0.47663578409988	1
"fig|536231.75.peg.125"	3611.27101077639	-0.766239139017986	0.174023214551124	0	1	1
"fig|536231.75.peg.126"	5248.53734473383	2.99007227710424	0.16720300763844	11.9021320561863	1.15361634959213e-32	3.00895474622915e-31
"fig|536231.75.peg.127"	8240.80431809956	2.22265607748999	0.17467999056968	6.99940544708394	2.5705098712612e-12	2.71995811959034e-11
"fig|536231.75.peg.128"	17214.375851372	0.233062373401409	0.137518579939637	0	1	1
"fig|536231.75.peg.129"	579.550618723556	-0.982104558482593	0.341380845344586	0	1	1
"fig|536231.75.peg.130"	4056.50612708216	-0.203949562732121	0.14475395359714	0	1	1
"fig|536231.75.peg.131"	6501.77066452191	-1.74960089235256	0.191845043485381	-3.90732478011444	9.33236727496915e-05	0.000526391790509624
"fig|536231.75.peg.132"	24.8485895455171	-0.0881843641621664	0.839737618366794	0	1	1
"fig|536231.75.peg.133"	46.6746524352275	-1.18253568695301	0.669239131947343	-0.27275106645643	0.785044577030839	1
"fig|536231.75.peg.134"	5243.65468049064	0.0187209042314937	0.140291668198157	0	1	1
"fig|536231.75.peg.135"	0	NA	NA	NA	NA	NA
"fig|536231.75.peg.136"	4311.45029966081	-1.93098541934886	0.164475102220319	-5.6603425490004	1.51071139144524e-08	1.25484039512541e-07
"fig|536231.75.peg.137"	1932.57240078152	1.02043647143881	0.162332888317194	0.125892366301517	0.899817125408229	1
"fig|536231.75.peg.138"	6473.40446113444	1.76959141904167	0.163356315124562	4.7111213206226	2.46357516465278e-06	1.66200004930035e-05
"fig|536231.75.peg.139"	25061.7102005548	1.37879836255758	0.172313347080146	2.19831121022447	0.0279269360878137	0.104822001172866
"fig|536231.75.peg.140"	48.0504472421076	-0.475535224867233	0.707289343170076	0	1	1
"fig|536231.75.peg.141"	473.009827102138	2.16870385403694	0.322317127267682	3.62594400100353	0.000287907746562819	0.00153114574308409
"fig|536231.75.peg.142"	114420.380280392	-2.75857626467581	0.177890327370823	-9.88573291570797	4.80055947377659e-23	8.9355868386887e-22
"fig|536231.75.peg.143"	29956.3092079395	-2.18073897659701	0.136591619555571	-8.64430029044821	5.413601015727e-18	7.83346154042476e-17
"fig|536231.75.peg.144"	2596.14513493086	-0.236325559522116	0.1754460578723	0	1	1
"fig|536231.75.peg.145"	488.362106225197	0.991309205614746	0.227851285691888	0	1	1
"fig|536231.75.peg.146"	527.879350929396	0.516368827234383	0.221359298152587	0	1	1
"fig|536231.75.peg.147"	2948.32857452399	-0.20696715606467	0.202330115755352	0	1	1
"fig|536231.75.peg.148"	14791.4814436802	-1.57634136484051	0.150946390410993	-3.81818580272944	0.000134436661478353	0.000737959958115085
"fig|536231.75.peg.149"	19624.0372222253	-1.26565542204745	0.241530094038227	-1.09988539152975	0.27138206044995	0.737431677201424
"fig|536231.75.peg.150"	62378.0208427914	0.981776325618759	0.153253663450813	0	1	1
