patricID	ri_t04_A	ri_t04_B	ri_t04_C	ri_t12_A	ri_t12_B	ri_t12_C
fig|536231.75.peg.3373	31	35	49	23	28	32
fig|536231.75.peg.3374	4335.026	3172.023	1964	3071	3094	2000
fig|536231.75.peg.3375	6636	5324.349	2710	4831.383	4485	3115
fig|536231.75.peg.3376	9006	7453.749	4434	258607.765	39465.627	235925.53
fig|536231.75.peg.3377	2589.189	1882	1207	3337	2616	2779
fig|536231.75.peg.3378	8935.013	8156	5339	9143	7771.104	8302
fig|536231.75.peg.3379	32479.934	26995.21	15558	57329.337	49877.843	58364.794
fig|536231.75.peg.3380	47743.714	35660.009	22155	71682.62	65448.325	55403
fig|536231.75.peg.3381	3945	3181	1801	3484	3389	2961
fig|536231.75.peg.3382	9064.775	6771	4085	7321	7462	6561
fig|536231.75.peg.3383	28.373	26	23	24	27	7
fig|536231.75.peg.3384	15202.459	10616.091	5651	13653	11346	10045
fig|536231.75.peg.3385	16181.177	13559.758	7888	10642	10586	8281
fig|536231.75.peg.3386	1030	740	530	1413	794	2089
fig|536231.75.peg.3387	164695.46	206175.623	118485.617	86448.633	136730.337	99232.73
fig|536231.75.peg.3388	121673.71	159431.188	56779.383	41164.315	72453.022	38584.27
fig|536231.75.peg.3389	28403.618	17935.13	13104	54466.589	44873.344	45999.021
fig|536231.75.peg.3390	8112.17	5261.031	2891	25411.391	17839.753	17602
fig|536231.75.peg.3391	12629.037	7664.011	4908	39133.922	25080	27939
fig|536231.75.peg.3392	697	415	405	625	358	332
fig|536231.75.peg.3393	2413	1607	1142	2147	1478.001	1852
fig|536231.75.peg.3394	7331	4694.026	3949	5345	4746	4266
fig|536231.75.peg.3395	2081	1404.327	816	1494	1364	1079
fig|536231.75.peg.3396	1188	905	324	629	787	414
fig|536231.75.peg.3397	9076.048	6698	4761	5909	5648	7217
fig|536231.75.peg.3398	1784	1326.001	976	1512	1475	1846
fig|536231.75.peg.3399	3747	2937	1800	2927	2960	3761.054
fig|536231.75.peg.3400	5110.109	3718.001	2782	4280	3966	6706.351
fig|536231.75.peg.3401	5134.511	4359	3626	3476	3717	4167
fig|536231.75.peg.3402	8861.518	8376	4887	8659	8808	9710
fig|536231.75.peg.3403	5503.69	3423	2481	4779	3589	3029
fig|536231.75.peg.3404	3516.003	2461	1579	3142	2695	2389
fig|536231.75.peg.3405	2530.054	1691	1405	3242	2007	3295
fig|536231.75.peg.3406	1042	935	627	1441	1146	1521
fig|536231.75.peg.3407	1465	1137	561	1696	1482	1554
fig|536231.75.peg.3408	1043	790	570	1308	1122	1181
fig|536231.75.peg.3409	776.031	614	189	1033	891	1071
fig|536231.75.peg.3410	43119.335	38431.266	25960	94574.349	86186.304	42954.946
fig|536231.75.peg.3411	8249.07	7290	4249	6148	6417.022	6869
fig|536231.75.peg.3412	4008.602	2851	1627	3595	3615	3292
fig|536231.75.peg.3413	1762	1416	478	1513	1622	894
fig|536231.75.peg.3414	3181.276	5850	2519	1738	2650	4313
fig|536231.75.peg.3415	0	8	0	0	0	0
fig|536231.75.peg.3416	1487.002	1069	613	1699	858	1109
fig|536231.75.peg.3417	9	6	0	6	11	0
fig|536231.75.peg.3418	307	242	205	418	211	308
fig|536231.75.peg.3419	4464	3461	1791	5827	4313.012	3820
fig|536231.75.peg.3420	3345.267	3391	1240	2612	2690	2266
fig|536231.75.peg.3421	493.147	363	197	404	418	215
fig|536231.75.peg.3422	3133.346	2055.01	1494	4502.164	3297	4337
fig|536231.75.peg.3423	1404	1067	662	1319	1158.042	1197
fig|536231.75.peg.3424	2946	1886	819	4667	2742	2286
fig|536231.75.peg.3425	0	0	0	0	0	0
fig|536231.75.peg.3426	6257.748	4761.676	3124	5662.576	4807	3459
fig|536231.75.peg.3427	6231.909	4446	2070	4824.021	4291	2863
fig|536231.75.peg.3428	5504.242	4613.002	3292	5123	4440	4205
fig|536231.75.peg.3429	6241.153	5060	3909	6614	5378	6388
fig|536231.75.peg.3430	4694	3502	2281	5877	4057	5793.197
fig|536231.75.peg.3431	0	0	0	1	3	7
fig|536231.75.peg.3432	6286.41	4546	2175	6737	3963	7627.609
fig|536231.75.peg.3433	517	445	173	308	270	211
fig|536231.75.peg.3434	9	20	7	5	5	1
fig|536231.75.peg.3435	32702.162	23487.479	16829	19124	20147.168	15466
fig|536231.75.peg.3436	14818.478	9844.521	6303	9873.409	8775	8575
fig|536231.75.peg.3437	32404.81	24876.096	16640	18582.741	21359	35122.43
fig|536231.75.peg.3438	15734.387	11890	7996	11783	11045.754	21225
fig|536231.75.peg.3439	120	97	13	57	74	76
fig|536231.75.peg.3440	303307.561	310774.851	209156.852	286686.403	286540.27	295258.03
fig|536231.75.peg.3441	159	83	36	244	119	201
fig|536231.75.peg.3442	4820.689	3073	2347	5642	4062	6152
fig|536231.75.peg.3443	17520.907	14084.787	4588	32089.643	25208	21801
fig|536231.75.peg.3444	953	791	422	344	343	488
fig|536231.75.peg.3445	689	460	169	365	276	302
fig|536231.75.peg.3446	4453.47	2923	1526	2303	1896	2915
fig|536231.75.peg.3447	208	134	71	89.001	142	47
fig|536231.75.peg.3448	515	467	133	247	301	328
fig|536231.75.peg.3449	588	543.409	132	432	382	316
fig|536231.75.peg.3450	1492	1375	598	1307.001	1212	1166
fig|536231.75.peg.3451	4983.518	3642	2366	3750	3266	3224
fig|536231.75.peg.3452	4155.054	2869	1587	2936	2905.003	2310
fig|536231.75.peg.3453	21	8	5	11	11	5
fig|536231.75.peg.3454	2930	3460.272	2288	1560.696	1711.893	659
fig|536231.75.peg.3455	45750.044	42825.127	27889	26040.304	27626.107	32045
fig|536231.75.peg.3456	8774.789	6536.055	3017	5902	4527.075	7906
fig|536231.75.peg.3458	684	608	229	782	599	632
fig|536231.75.peg.3459	5263.898	4002.002	2689	8096	4954	4930
fig|536231.75.peg.3460	3943.632	3562	1494	5300	3333	4220
fig|536231.75.peg.3461	2918	2358.093	1119	3043	2569.72	2054
fig|536231.75.peg.3462	104	63	23	48	62	65
fig|536231.75.peg.3463	2716.782	1779	1041	1821.923	1799.15	1103
fig|536231.75.peg.3464	6662.754	5728.312	2951	4859.204	5647.945	4421.198
fig|536231.75.peg.3465	1048.273	765.14	383	956.796	998.879	656.802
fig|536231.75.peg.3466	1582.442	1025	597	1232	1615.755	1040
fig|536231.75.peg.3467	35	41	45	28	46	12
fig|536231.75.peg.3468	8307.345	5791.102	5072	7502	9729	2746
fig|536231.75.peg.3469	0	0	3	0	1	0
fig|536231.75.peg.3470	7278.104	5260.259	3287	5242.085	4358	3932
fig|536231.75.peg.3471	892	936	511	571	616	584
fig|536231.75.peg.3472	269	280	192	173	136	148
fig|536231.75.peg.3473	2917.38	2837	1568	1879	1982	2061
fig|536231.75.peg.3474	701.011	400	304	420	358	691
fig|536231.75.peg.3475	451.023	283.069	276	666.129	463.696	665.722
fig|536231.75.peg.3476	246.977	139.954	106	433.871	311.304	360.278
fig|536231.75.peg.3477	5984	5755	4789	13367	10525.453	13221
fig|536231.75.peg.3478	6170.13	4854	3859	19008	11709.892	17065
fig|536231.75.peg.3479	655	514	202	774	715	456
fig|536231.75.peg.3480	5099	3630	1924	6021	5261	3802
fig|536231.75.peg.3481	4483.697	2765	1489	4898.853	4184	2729
fig|536231.75.peg.3482	337.303	282	108	287.147	324	137
fig|536231.75.peg.3483	66	86	42	9	32	32
fig|536231.75.peg.3484	6680.516	7717.077	4599	1309	1643	1560
fig|536231.75.peg.3485	0	0	0	0	1	0
fig|536231.75.peg.3486	455	257	251	160	280	317
fig|536231.75.peg.3487	459	238	165	263	209	476
fig|536231.75.peg.3488	469	513.428	326	144	265	278
fig|536231.75.peg.3489	7	4	1	0	3	0
fig|536231.75.peg.3490	1400	976	686	1125	765	765
fig|536231.75.peg.3491	3405.001	2870.011	3762	1753	1832	1705
fig|536231.75.peg.3492	260	172	118	160	170	125
fig|536231.75.peg.3493	332.021	238	177	168	112	90
fig|536231.75.peg.3494	906	522	446	1215	611	939
fig|536231.75.peg.3495	294	165	109	400	129	242
fig|536231.75.peg.3496	5178.743	4361	2479	2409	2038	2236
fig|536231.75.peg.3497	836	636	371	672	427	455
fig|536231.75.peg.3498	26716.788	32487.923	13152	143247.43	53205.713	66219
fig|536231.75.peg.3499	2	0	0	0	0	0
fig|536231.75.peg.3500	1236	1430	895	700	886	974
fig|536231.75.peg.3501	4013.001	2414.004	1992	2714	2112	1460
fig|536231.75.peg.3502	1260	760	529	1148	766	631
fig|536231.75.peg.3503	985	640	469	968	620	631
fig|536231.75.peg.3504	7832.285	5572	3134	7994.216	5314.077	3561
fig|536231.75.peg.3505	4424	4650	1686	2266	2116	691
fig|536231.75.peg.3506	2	1	8	0	1	0
fig|536231.75.peg.3507	1130	899	494	958	701	847
fig|536231.75.peg.3508	2852	1946.012	1236	3443	2099.014	3317
fig|536231.75.peg.3509	223	183	111	362	255	346
fig|536231.75.peg.3510	9808.694	7028.719	3936	13167.042	9505	7084.082
fig|536231.75.peg.3511	1137.846	1308.455	286	852	990	520
fig|536231.75.peg.3512	7228.417	6638.001	2763	8515	8508	4555
fig|536231.75.peg.3513	3469.188	2686	1029	2466	1887	1316
fig|536231.75.peg.3514	10242.548	22181	6302	6484	11975	4809
fig|536231.75.peg.3515	0	3	0	0	6	6
fig|536231.75.peg.3516	2457.004	1587	1161	3568	2127	4586
fig|536231.75.peg.3517	7401.001	5074.096	2413	5727	4985	4735
fig|536231.75.peg.3518	8619.354	6192	3421	6001	5550.982	7057
fig|536231.75.peg.3519	249	289	215	88	142	3
fig|536231.75.peg.3520	2002.373	509	374	6634	4862.007	4573
fig|536231.75.peg.3521	228329.988	423110.233	112696	360897.115	351490.53	100134.229
fig|536231.75.peg.3522	2	6	0	1	2	7
fig|536231.75.peg.3523	5313	4150	3410	2423	1757	7813
fig|536231.75.peg.3524	19801.947	12634	8933	10115	7764	16983
fig|536231.75.peg.3525	5057.226	5498	2276	1763	2169	2138.073
fig|536231.75.peg.3526	760.515	880.114	688	536.155	411.381	457
fig|536231.75.peg.3527	2739.541	1965.886	1747	2515.845	1733.619	1822
fig|536231.75.peg.3528	107	90	37	79	63	39
fig|536231.75.peg.3529	2814	1785	683	2233	989.32	1030
fig|536231.75.peg.3530	670	408	87	464	233	243
fig|536231.75.peg.3531	12916.87	9375	4423	9294	6465	13820
fig|536231.75.peg.3532	1974.064	1376	554	2108	1404.122	1181
fig|536231.75.peg.3533	15510.899	11774.631	5530	26138	20357.687	17025
fig|536231.75.peg.3534	33270.733	25041.383	13559	71018	49905.488	44524.211
fig|536231.75.peg.3535	118675.185	87577.314	46618.148	308860.979	195071.358	232614.03
fig|536231.75.peg.3536	466.027	370	179	495	324	378
fig|536231.75.peg.3537	763	531	259	755	603	577
fig|536231.75.peg.3538	32	39	7	27	13	12
fig|536231.75.peg.3539	1540	1359	527	2349	1673	1406
fig|536231.75.peg.3540	1711	1707	772	2417	2039	1825.263
fig|536231.75.peg.3541	21246.594	19365.339	10446	39503.427	28623.144	38813
fig|536231.75.peg.3542	456	399	303	517	308	434
fig|536231.75.peg.3543	1276	862	584	1336	1001	822
fig|536231.75.peg.3544	76.519	51.505	58	58	31.221	31
fig|536231.75.peg.3545	47.481	34.495	30	61	52.779	25
fig|536231.75.peg.3546	44	54	22	16	28	7
fig|536231.75.peg.3547	83	125	97	44	54	27
fig|536231.75.peg.3548	11024.507	11002.687	2556	5408.809	5550.222	4112.396
fig|536231.75.peg.3549	9711.07	9693.721	2704	6271.191	6156.49	6332.604
fig|536231.75.peg.3550	22	26	5	12	3	10
fig|536231.75.peg.3551	34	36	21	40	31	26
fig|536231.75.peg.3552	1064	1072	461	647	557	379
fig|536231.75.peg.3553	267	182	67	418	210	245
fig|536231.75.peg.3554	3741.196	2948.002	1261	2500	2422	1462
fig|536231.75.peg.3555	795.051	663.574	678	480.258	495.817	453.234
fig|536231.75.peg.3556	6420.319	4686.189	2816	5290.742	4613.183	5319.766
fig|536231.75.peg.3557	6830.203	4986.018	3183	5149	4858	4607
fig|536231.75.peg.3558	226	171	217	169	244	160
fig|536231.75.peg.3559	15504.249	10728	6387	9887	10491.329	9994
fig|536231.75.peg.3560	5887.539	4390	2938	4923	4662.001	2902
fig|536231.75.peg.3561	20782.409	15861.17	10068.37	14691.546	15138.642	10824.805
fig|536231.75.peg.3562	2193.47	1978.198	1028.63	1795.454	1828.376	756.195
fig|536231.75.peg.3563	10403	8224	5222	7214	7434	6428
fig|536231.75.peg.3564	24529.014	18311.505	9920	21184	17114.117	29863
fig|536231.75.peg.3565	995.899	810	149	271	357	723
fig|536231.75.peg.3566	534.955	376	221.959	888	448	1023
fig|536231.75.peg.3567	240	258	127	172	147	115
fig|536231.75.peg.3568	1668	1829	840	1778	1450	1287
fig|536231.75.peg.3569	13580.597	14456.137	7193	9264	4045.364	6235
fig|536231.75.peg.3570	37880.072	39687.887	16408	26901.279	11279.127	15579
fig|536231.75.peg.3571	24076.037	25899.861	13970	19949.121	10985	14174
fig|536231.75.peg.3572	1776	2001.588	1072	1656	1795	1179
fig|536231.75.peg.3573	9990.126	9249	5996	9968.796	10375.712	6893
fig|536231.75.peg.3574	69.235	60	18	54.204	42.106	16
fig|536231.75.peg.3575	10112.227	7197.023	5034	9541	5955.334	7858
fig|536231.75.peg.3576	4503.074	3980	2529	6096.04	5005	5498
fig|536231.75.peg.3577	923	623	440	1558	816	1507
fig|536231.75.peg.3578	10578.774	9202.163	6009.117	10465	8230	6857
fig|536231.75.peg.3579	462	408	113	491	303	300
fig|536231.75.peg.3580	64566.01	50296.387	26730	45365	36060.134	64686.341
fig|536231.75.peg.3581	18746.542	15676	9514	6397	6460	6268
fig|536231.75.peg.3582	2587	1809	1263	3495	1675	2664
fig|536231.75.peg.3583	53161.243	44256.736	23683	25231	45557.642	7306
fig|536231.75.peg.3584	22980.966	19158.796	10144	12513.565	21386.698	3153
fig|536231.75.peg.3585	6102.203	4886.363	2278.373	2029.29	4671.077	380.062
fig|536231.75.peg.3586	50152.377	42565.542	30128.627	16289.271	34603.226	4999.365
fig|536231.75.peg.3587	22396.493	16962	8795	11614	20696	3172
fig|536231.75.peg.3588	21807.062	17708.49	13263	10393.009	17363.114	5206.101
fig|536231.75.peg.3589	16166.493	15339	9165	8527	15144	4124
fig|536231.75.peg.3590	33502.16	24626.925	16925	21241	30663.576	5524
fig|536231.75.peg.3591	16278.412	11934.948	7771	16457	14012.004	22492.169
fig|536231.75.peg.3592	2450.53	2255	824	2492	1983	2065
fig|536231.75.peg.3593	668	644	212	283	459	296
fig|536231.75.peg.3594	123	130	53	77	79	30
fig|536231.75.peg.3595	2	0	1	0	0	2
fig|536231.75.peg.3596	3531.027	2228	1880	5450	3083	2601
fig|536231.75.peg.3597	1312.222	1656.36	691	1053	996.181	419
fig|536231.75.peg.3598	6251.745	5545.918	5506.568	5251.578	4823.286	3734.958
fig|536231.75.peg.3599	5950.345	6085.355	3399.718	2624.739	4085.724	2301.642
fig|536231.75.peg.3600	3830.689	3556.165	2795.714	1650.017	1814.152	1501.912
fig|536231.75.peg.3601	300512.27	595404.872	188808	23264.492	79448.81	39604.586
fig|536231.75.peg.3602	1391.065	1761.227	536.157	1379.281	776.66	866.441
fig|536231.75.peg.3603	20633.113	12918.17	9236.843	27144.909	15627.439	17602.789
fig|536231.75.peg.3604	6335.674	5082.077	2676	3067	3484	5118
fig|536231.75.peg.3605	217	136	63	102	119	82
fig|536231.75.peg.3606	8393	6475	3477	3608	3342	3278.239
fig|536231.75.peg.3607	9019.983	7209	3205	6198	4872	5458
fig|536231.75.peg.3608	42160.779	35477.063	23249	32973.515	31641.733	28396
fig|536231.75.peg.3609	1497.565	1445	787	2818.863	2277	1567
fig|536231.75.peg.3610	441.435	420	85	549.137	506	344
fig|536231.75.peg.3611	22	17	29	18	45	27
fig|536231.75.peg.3612	6	2	2	28	16	13
fig|536231.75.peg.3613	24357.168	17457.631	8616	60806.437	39566.522	33644
fig|536231.75.peg.3614	33126.709	26985.317	12965	85916.999	71847	57941.219
fig|536231.75.peg.3615	7377.125	6923	3688	8322.265	5676.832	11082
fig|536231.75.peg.3616	4621.299	3899.564	2092	6862.433	4455	3667
fig|536231.75.peg.3617	445	257	191	315	330	367
fig|536231.75.peg.3618	102.573	99	186	48	77	123
fig|536231.75.peg.3619	24272.451	16564	11717	12495.356	14374.238	12591
fig|536231.75.peg.3620	1172	868	219	886	1014	641
fig|536231.75.peg.3621	72	69	22	47	92	28
fig|536231.75.peg.3622	886	949	266	540	688	455
fig|536231.75.peg.3623	5506.029	4234	2328	2754	2914	2612
fig|536231.75.peg.3624	663	497	233	680	499	432
fig|536231.75.peg.3625	327	354	174	245	311	212
fig|536231.75.peg.3626	9788.551	13113	4949	21242.709	13648	8793
fig|536231.75.peg.3627	29862.725	26979.412	13389	97767.864	51031.041	38937
fig|536231.75.peg.3628	124231.579	148320.284	70534	158847.573	116757.783	51359.09
fig|536231.75.peg.3629	6388	4304	3250	8239	5034.189	5937
fig|536231.75.peg.3630	2	0	0	0	0	0
fig|536231.75.peg.3631	3602	2447	1514	3916.607	2562	2664
fig|536231.75.peg.3632	3157	2557	2084	2825	2086	2272
fig|536231.75.peg.3633	21321.135	20649.578	11661	12723	11542	14098
fig|536231.75.peg.3634	29539.181	35681.671	30572	15758	39018.527	19058
fig|536231.75.peg.3635	1686.774	2518	2709	1681	2096	3451
fig|536231.75.peg.3636	9769.336	8566.177	3983	7536	9478	8470
fig|536231.75.peg.3637	207.262	305	133	248.863	189	156.247
fig|536231.75.peg.3638	6022.566	4356.617	2447	6937.66	4629.619	3943.002
fig|536231.75.peg.3639	331.624	397.459	185	311.76	214.381	133.751
fig|536231.75.peg.3640	203	153	116	186	121	125
fig|536231.75.peg.3641	91	56	19	95	61	32
fig|536231.75.peg.3642	43	40	31	67	33	55
fig|536231.75.peg.3643	9826.819	8160	3821	12944.462	9326.256	6446.051
fig|536231.75.peg.3644	4452	4144	1511	5444	3995	2915
fig|536231.75.peg.3645	21429.005	17009.028	8695	36628	25517.001	20616
fig|536231.75.peg.3646	6125	4535	2610.201	13410	7007	7472
fig|536231.75.peg.3647	0	2	0	0	0	0
fig|536231.75.peg.3648	87	78	31	24	50	21
fig|536231.75.peg.3649	2406.332	2161	1134	1809	1857	1029
fig|536231.75.peg.3650	3443.317	2421	1284	3655	2314.051	2433
fig|536231.75.peg.3651	263.352	205	200	216	205.999	171
fig|536231.75.peg.3652	71	63	6	20	13	23
fig|536231.75.peg.3653	1711	1149	1069	1719	1351	1322
fig|536231.75.peg.3654	952	534	281	943	631	588
fig|536231.75.peg.3655	4574	3110.002	2123	6401	3806	6099
fig|536231.75.peg.3656	25170.093	17654.017	11744	34576	20946.061	40898
fig|536231.75.peg.3657	3525	2106	1376	5365	3174	4684
fig|536231.75.peg.3658	3048.314	2730	1409	3763	2631	2710
fig|536231.75.peg.3659	6211	4080	2398	9095	5769.265	4703
fig|536231.75.peg.3660	16860.523	13578.834	10972	10620	10554.012	11680
fig|536231.75.peg.3661	1258	983	578	1453	1122	971
fig|536231.75.peg.3662	1060	677	485	1187	826	942
fig|536231.75.peg.3663	3187	2560.515	1840	8768	4614	3877
fig|536231.75.peg.3664	4150	3276	1366	17218.538	7780	5779.153
fig|536231.75.peg.3665	2127.807	1974.062	1464.025	2678.534	2272.572	1122.13
fig|536231.75.peg.3666	1031.515	967.933	424	1777	1292.96	654
fig|536231.75.peg.3667	1612.463	1877.394	641.805	1134.303	1306.859	782.914
fig|536231.75.peg.3668	2078.971	3101.611	1551.169	1119.162	1701.609	787.955
fig|536231.75.peg.3669	68	79	0	92	33	26
fig|536231.75.peg.3670	886.122	772	295	787	552	439
fig|536231.75.peg.3671	1054	1230	753	804	780	633
fig|536231.75.peg.3672	749	512	159	745	417	427
fig|536231.75.peg.3673	102	104	26	105	61	47
fig|536231.75.peg.3674	18	27	9	9	3	17
fig|536231.75.peg.3675	2847	2114.123	1097	2812	1485.471	1378
fig|536231.75.peg.3676	1641	1331	362	1620	1076	857
fig|536231.75.peg.3677	535	568	262	360	279	240
fig|536231.75.peg.3678	517	567	152	426	319	221
fig|536231.75.peg.3679	1292	897	424	1530	789	441
fig|536231.75.peg.3680	3114.307	2968	1378	2731	2148	1358
fig|536231.75.peg.3681	161	185	33	178	163	52
fig|536231.75.peg.3682	778	746	301	847	1117	264
fig|536231.75.peg.3683	3053	1941	1308	3490	2264	4302
fig|536231.75.peg.3684	6528.001	4119.409	2997	6104.103	3500	4105
fig|536231.75.peg.3685	10038.697	9059.308	4105	12929.658	9869	6318
fig|536231.75.peg.3686	1822.733	1440.717	688	1959.176	1773.719	766
fig|536231.75.peg.3687	2301.406	1682.976	533	2905.166	2472.908	1179
fig|536231.75.peg.3688	1777.705	1534	329	1559.525	1450.374	733.905
fig|536231.75.peg.3689	10073.623	12459.88	5507	5971.475	8050	6725.095
fig|536231.75.peg.3690	9	38	30	11	18	61
fig|536231.75.peg.3691	327.899	344.61	100	82.139	102	59
fig|536231.75.peg.3694	0	0	0	0	0	0
fig|536231.75.peg.3695	2647.038	3709.005	983	1992	1927	962
fig|536231.75.peg.3696	699.994	932.303	251	3494.335	1267.441	1332.727
fig|536231.75.peg.3697	2102.785	2116.934	858	2791.665	1746.559	1443.273
fig|536231.75.peg.3698	4	0	0	0	0	0
fig|536231.75.peg.3699	664	642	444	206	196	101
fig|536231.75.peg.3700	5982.517	6378	3006	14492	8715.023	5184
fig|536231.75.peg.3701	3686.007	4188.032	1890	12542	6031	3205
fig|536231.75.peg.3702	6935.206	7502	4040	19154	9045	4990
fig|536231.75.peg.3704	3863.445	4230.303	1816	4792	2998	1625
fig|536231.75.peg.3705	591	786	134	881	619	253
fig|536231.75.peg.3706	1	15	0	12	2	0
fig|536231.75.peg.3707	4	12	16	3	0	0
fig|536231.75.peg.3708	6	14	3	0	1	4
fig|536231.75.peg.3709	22	14	9	15	6	0
fig|536231.75.peg.3710	3	0	0	0	1	2
fig|536231.75.peg.3711	17	15	9	25	15	16
fig|536231.75.peg.3712	8327.589	8805.001	3424	3273	4471	3057
fig|536231.75.peg.3713	12728.145	11696.879	8098.479	2452.142	5450.447	2976.561
fig|536231.75.peg.3714	7348.137	5421.167	2826.521	4320.858	3848.197	3228.448
fig|536231.75.peg.3715	3736.605	2729	1328	2444	2244	1866
fig|536231.75.peg.3716	15	13	18	11	31	24
fig|536231.75.peg.3717	7548.007	5623	3038	5124	4643.002	4998
fig|536231.75.peg.3718	7569.64	4328	3304	10790.149	6238.025	7152
fig|536231.75.peg.3719	925.36	790	381	1788	1092	1280
fig|536231.75.peg.3720	3271.729	2159	1165	3847	2523	3884
fig|536231.75.peg.3721	646	580	185	728	452	956
fig|536231.75.peg.3722	816.764	761.13	227.789	772.436	677.844	370.686
fig|536231.75.peg.3723	780	867	400	876	660	528
fig|536231.75.peg.3724	244	315	113.425	320	240	224
fig|536231.75.peg.3726	1099.032	770.266	444.194	1430.613	1039.676	500.768
fig|536231.75.peg.3727	1	0	0	0	7	2
fig|536231.75.peg.3728	295	384.006	101	478	346	336
fig|536231.75.peg.3729	988.236	728.87	425.211	1490.564	1001.156	973.314
fig|536231.75.peg.3730	0	20	0	14	12	12
fig|536231.75.peg.3731	65	59	19.575	66	43	23
fig|536231.75.peg.3732	55	105	23	83	51	58
fig|536231.75.peg.3733	261	289	77	241.062	238	207
fig|536231.75.peg.3734	2393.422	2677.765	1429.178	761.95	1128.162	691.962
fig|536231.75.peg.3735	142	136	69	79	104	89
fig|536231.75.peg.3736	2	1	0	0	0	0
fig|536231.75.peg.3737	197930.764	195931.632	158284	39075.6	76152.944	72904.648
fig|536231.75.peg.3738	4059	6315	9352	3751	5822	2836
fig|536231.75.peg.3739	85915.993	67704.759	50407	63815.073	60366.676	58352.138
fig|536231.75.peg.3740	22402.974	23238.703	14846	15068.514	17321.826	18179.863
fig|536231.75.peg.3741	28893.168	24278.821	18730.42	21132.654	21034.381	16196.036
fig|536231.75.peg.3742	22142.386	15632.286	9443.58	18210.257	14250.059	11784.964
fig|536231.75.peg.3743	5847.958	8060.536	2097	1775.402	2636.575	3095.405
fig|536231.75.peg.3744	4177.66	5610.47	1915.792	2902.871	2882.453	2685.775
fig|536231.75.peg.3745	17012.757	13366.823	9371.208	11339.607	11561.972	7278.82
fig|536231.75.peg.3746	13888.048	10118.091	6200	10555.506	10290	8609
fig|536231.75.peg.3747	217452.4	240522.668	182629.496	143434.844	175129.435	121390.98
fig|536231.75.peg.3748	55871.113	39498.548	15065.273	44970.15	44021.69	35178.19
fig|536231.75.peg.3749	4673.719	4307.027	1991.907	2751.381	3538.489	2127.427
fig|536231.75.peg.3750	57361.169	42034.398	25700.792	42053.998	43665.721	30353.591
fig|536231.75.peg.3751	53654.503	47661.779	30996.691	32591.74	38173.11	35114.437
fig|536231.75.peg.3752	42189.392	36782.453	24314.572	25637.581	30132.252	23079.763
fig|536231.75.peg.3753	2584.153	2039.105	452.045	1683.903	1571.691	1018.803
fig|536231.75.peg.3754	50846.564	36298.303	18974.066	35277.109	35032.744	19627.464
fig|536231.75.peg.3755	9159.06	7918.634	5589.129	5915.38	6475.407	3042.458
fig|536231.75.peg.3756	53579.282	41944.024	28388.798	38769.815	39296.985	25192.316
fig|536231.75.peg.3757	10638.443	9637.108	7040	8519.928	10428.426	5246.746
fig|536231.75.peg.3758	48021.139	44851.315	20582	24304.143	28699.714	17639.998
fig|536231.75.peg.3759	35668.919	44344.61	19642.266	12867.296	17320.64	14618.055
fig|536231.75.peg.3760	19444.259	18700.133	11781.315	10688.357	11774.897	10406.572
fig|536231.75.peg.3761	40333.823	29616.711	13976.309	26791.952	30374.835	13092.698
fig|536231.75.peg.3762	49427.37	39300.182	17902.792	38663.275	38289.368	18877.085
fig|536231.75.peg.3763	26530.5	23804.398	6817.318	21301.71	22236.275	10297.556
fig|536231.75.peg.3764	17021.619	23143.886	13885	12995.852	16317.803	7811.359
fig|536231.75.peg.3765	134880.211	86532.749	60590.615	88968.418	81936.932	58673.485
fig|536231.75.peg.3766	51061.151	55221.991	35579.991	17278.165	26124.726	12586.549
fig|536231.75.peg.3767	52595.058	42457.093	23934.947	30762.533	31044.924	22915.11
fig|536231.75.peg.3768	76973.213	60949.514	36325	43636.3	45283.495	32475
fig|536231.75.peg.3769	28325.765	19654.617	11205	20001.122	16952.006	11616
fig|536231.75.peg.3770	0	0	0	0	0	0
fig|536231.75.peg.3771	5201	3359	2808	5752.591	4081	4382
fig|536231.75.peg.3772	4821.028	3127.075	2341	5102	3432.018	4601
fig|536231.75.peg.3773	3433.19	2230	1560	3045	2195	2361
fig|536231.75.peg.3774	3751.452	2828	1780	3877	3323	2246
fig|536231.75.peg.3775	1619.996	2360	613	1010	1151	721
fig|536231.75.peg.3776	158	191	61	97	166	104
fig|536231.75.peg.3777	36	30	20	9	35	21
fig|536231.75.peg.3778	171	118	80	145	142	133
fig|536231.75.peg.3779	0	1	0	0	0	0
fig|536231.75.peg.3780	2200	1971	1601	2204	1960	2330
fig|536231.75.peg.3781	10223.208	8284	5151	11341	9194	8272
fig|536231.75.peg.3782	41358.511	32590.237	17640	46348.625	49941.219	35097
fig|536231.75.peg.3783	106	105	89	64	69	30
fig|536231.75.peg.3784	1291.841	1025	880	1381	1019	782
fig|536231.75.peg.3785	4741	3235	1854	9018.002	6650	4377
fig|536231.75.peg.3786	2631.138	1787	1278	2415	2421	1368
fig|536231.75.peg.3787	418	309	174	745.245	342	505
fig|536231.75.peg.3788	130	293	129	78.755	87	78
fig|536231.75.peg.3789	5982.378	5563	3752	4706	5491	4975
fig|536231.75.peg.3790	2665.061	2317	1477	3877	3464	4110
fig|536231.75.peg.3791	4078.022	3688.005	2031	5389	5369	6022
