patricID	ri_t12_A	ri_t12_B	ri_t12_C	ri_t48_A	ri_t48_B	ri_t48_C
fig|536231.75.peg.3433	308	270	211	422	432	561
fig|536231.75.peg.3434	5	5	1	0	15	29
fig|536231.75.peg.3435	19124	20147.168	15466	19472	16694	29104
fig|536231.75.peg.3436	9873.409	8775	8575	13502	12868	19526
fig|536231.75.peg.3437	18582.741	21359	35122.43	16125	15902	26137
fig|536231.75.peg.3438	11783	11045.754	21225	13040	12372	20909
fig|536231.75.peg.3439	57	74	76	19	18	52
fig|536231.75.peg.3440	286686.403	286540.27	295258.03	112828.952	123116	227042.617
fig|536231.75.peg.3441	244	119	201	158	58.996	327.222
fig|536231.75.peg.3442	5642	4062	6152	3583	3995.004	6843.778
fig|536231.75.peg.3443	32089.643	25208	21801	19170	19714	29295
fig|536231.75.peg.3444	344	343	488	623	775	897
fig|536231.75.peg.3445	365	276	302	412	479	545
fig|536231.75.peg.3446	2303	1896	2915	5943	5072	8553
fig|536231.75.peg.3447	89.001	142	47	164	61	231
fig|536231.75.peg.3448	247	301	328	216	293	591
fig|536231.75.peg.3449	432	382	316	515	479	984
fig|536231.75.peg.3450	1307.001	1212	1166	1030	805	1443
fig|536231.75.peg.3451	3750	3266	3224	3136	3146	5149
fig|536231.75.peg.3452	2936	2905.003	2310	5701	5790	10811
fig|536231.75.peg.3453	11	11	5	26	0	35
fig|536231.75.peg.3454	1560.696	1711.893	659	482.932	222	374
fig|536231.75.peg.3455	26040.304	27626.107	32045	8700.068	8372	14498
fig|536231.75.peg.3456	5902	4527.075	7906	4944	4892	8064
fig|536231.75.peg.3458	782	599	632	500	366	890
fig|536231.75.peg.3459	8096	4954	4930	7516	7483	12510
fig|536231.75.peg.3460	5300	3333	4220	3580	3172	5374
fig|536231.75.peg.3461	3043	2569.72	2054	1459	1740	2867
fig|536231.75.peg.3462	48	62	65	31	16	29
fig|536231.75.peg.3463	1821.923	1799.15	1103	2136	1935.623	3079
fig|536231.75.peg.3464	4859.204	5647.945	4421.198	1892.696	1956.69	3041.473
fig|536231.75.peg.3465	956.796	998.879	656.802	627.304	723.687	866.527
fig|536231.75.peg.3466	1232	1615.755	1040	503	537	1219.93
fig|536231.75.peg.3467	28	46	12	15.84	18	6
fig|536231.75.peg.3468	7502	9729	2746	3570.16	3476	6250.07
fig|536231.75.peg.3469	0	1	0	0	0	0
fig|536231.75.peg.3470	5242.085	4358	3932	11592	9958	17768
fig|536231.75.peg.3471	571	616	584	106	192	413
fig|536231.75.peg.3472	173	136	148	379	596	733
fig|536231.75.peg.3473	1879	1982	2061	903	1005	1533
fig|536231.75.peg.3474	420	358	691	1036	746	1464
fig|536231.75.peg.3475	666.129	463.696	665.722	536.781	585	812
fig|536231.75.peg.3476	433.871	311.304	360.278	195.219	192	325
fig|536231.75.peg.3477	13367	10525.453	13221	12237	9295	15014
fig|536231.75.peg.3478	19008	11709.892	17065	11130	10852	18833
fig|536231.75.peg.3479	774	715	456	236	287	702
fig|536231.75.peg.3480	6021	5261	3802	7566	6856	10367.303
fig|536231.75.peg.3481	4898.853	4184	2729	4643	4635	7132
fig|536231.75.peg.3482	287.147	324	137	23	108	104
fig|536231.75.peg.3483	9	32	32	13	9	4
fig|536231.75.peg.3484	1309	1643	1560	979	862	1726
fig|536231.75.peg.3485	0	1	0	0	0	0
fig|536231.75.peg.3486	160	280	317	374	393	481
fig|536231.75.peg.3487	263	209	476	393	401	704
fig|536231.75.peg.3488	144	265	278	106	89	94
fig|536231.75.peg.3489	0	3	0	0	0	0
fig|536231.75.peg.3490	1125	765	765	620	539	757
fig|536231.75.peg.3491	1753	1832	1705	1974	1597	2512
fig|536231.75.peg.3492	160	170	125	60	43	177
fig|536231.75.peg.3493	168	112	90	232	185	230
fig|536231.75.peg.3494	1215	611	939	1005	1084	1450
fig|536231.75.peg.3495	400	129	242	302	653	595
fig|536231.75.peg.3496	2409	2038	2236	2494	2387	4351
fig|536231.75.peg.3497	672	427	455	1427	1095	1697
fig|536231.75.peg.3498	143247.43	53205.713	66219	63958	62781	98076
fig|536231.75.peg.3499	0	0	0	0	0	0
fig|536231.75.peg.3500	700	886	974	233	404	669
fig|536231.75.peg.3501	2714	2112	1460	3648	3553	4690
fig|536231.75.peg.3502	1148	766	631	1164	843	1514
fig|536231.75.peg.3503	968	620	631	493	425	794
fig|536231.75.peg.3504	7994.216	5314.077	3561	5108	4661	7132
fig|536231.75.peg.3505	2266	2116	691	1075	878	1608
fig|536231.75.peg.3506	0	1	0	0	0	1
fig|536231.75.peg.3507	958	701	847	1391	1547	2524
fig|536231.75.peg.3508	3443	2099.014	3317	7888	6972	12677
fig|536231.75.peg.3509	362	255	346	1488	1161	2774
fig|536231.75.peg.3510	13167.042	9505	7084.082	9920	8978.294	14121
fig|536231.75.peg.3511	852	990	520	126	152.706	455
fig|536231.75.peg.3512	8515	8508	4555	4797	3956	8425
fig|536231.75.peg.3513	2466	1887	1316	1886.94	1864	2469
fig|536231.75.peg.3514	6484	11975	4809	3635.06	2492	7188
fig|536231.75.peg.3515	0	6	6	15	0	27
fig|536231.75.peg.3516	3568	2127	4586	1943	1826	3448
fig|536231.75.peg.3517	5727	4985	4735	7016	6861	10201
fig|536231.75.peg.3518	6001	5550.982	7057	11163	9725	13139
fig|536231.75.peg.3519	88	142	3	70	41	79
fig|536231.75.peg.3520	6634	4862.007	4573	14218	14697	24374
fig|536231.75.peg.3521	360897.115	351490.53	100134.229	38937	37859	68595
fig|536231.75.peg.3522	1	2	7	0	0	0
fig|536231.75.peg.3523	2423	1757	7813	1767	1366	2392
fig|536231.75.peg.3524	10115	7764	16983	3785	3781	5746
fig|536231.75.peg.3525	1763	2169	2138.073	1790	1637	3136
fig|536231.75.peg.3526	536.155	411.381	457	250.736	330.295	605.858
fig|536231.75.peg.3527	2515.845	1733.619	1822	3978.264	3908.705	6919.142
fig|536231.75.peg.3528	79	63	39	62	82	87
fig|536231.75.peg.3529	2233	989.32	1030	2451	1998	3674
fig|536231.75.peg.3530	464	233	243	138	180	369
fig|536231.75.peg.3531	9294	6465	13820	8002	7085	11856
fig|536231.75.peg.3532	2108	1404.122	1181	1450	1736	2745
fig|536231.75.peg.3533	26138	20357.687	17025	15972	17864	24411
fig|536231.75.peg.3534	71018	49905.488	44524.211	34012	38070	58283.408
fig|536231.75.peg.3535	308860.979	195071.358	232614.03	123802	132529	184680
fig|536231.75.peg.3536	495	324	378	315	559	806
fig|536231.75.peg.3537	755	603	577	430	511	746
fig|536231.75.peg.3538	27	13	12	20	26	9
fig|536231.75.peg.3539	2349	1673	1406	823	915	1590
fig|536231.75.peg.3540	2417	2039	1825.263	1633	1226	2525.295
fig|536231.75.peg.3541	39503.427	28623.144	38813	19721	16565	23919
fig|536231.75.peg.3542	517	308	434	1047	1102	2046
fig|536231.75.peg.3543	1336	1001	822	1519	1409	1896
fig|536231.75.peg.3544	58	31.221	31	81.6	30	172.585
fig|536231.75.peg.3545	61	52.779	25	88.4	65	130.415
fig|536231.75.peg.3546	16	28	7	89	44	68
fig|536231.75.peg.3547	44	54	27	145	113	158
fig|536231.75.peg.3548	5408.809	5550.222	4112.396	3217.501	3408.839	6806.152
fig|536231.75.peg.3549	6271.191	6156.49	6332.604	2494.499	3479.161	6636.848
fig|536231.75.peg.3550	12	3	10	4	9	30
fig|536231.75.peg.3551	40	31	26	0	0	36
fig|536231.75.peg.3552	647	557	379	325	412	534
fig|536231.75.peg.3553	418	210	245	603	559	1438
fig|536231.75.peg.3554	2500	2422	1462	2033	2005	3193
fig|536231.75.peg.3555	480.258	495.817	453.234	1148.956	1072.021	1348.727
fig|536231.75.peg.3556	5290.742	4613.183	5319.766	5352.044	4717.979	7258.273
fig|536231.75.peg.3557	5149	4858	4607	2713	2785	4288
fig|536231.75.peg.3558	169	244	160	74	54	73
fig|536231.75.peg.3559	9887	10491.329	9994	11069	8892	14203
fig|536231.75.peg.3560	4923	4662.001	2902	2484	2426	4275
fig|536231.75.peg.3561	14691.546	15138.642	10824.805	17807.394	15283.042	24680.264
fig|536231.75.peg.3562	1795.454	1828.376	756.195	1051.606	734.958	1233.736
fig|536231.75.peg.3563	7214	7434	6428	7290	6662	12785
fig|536231.75.peg.3564	21184	17114.117	29863	20063	19360	29396
fig|536231.75.peg.3565	271	357	723	477	399	664
fig|536231.75.peg.3566	888	448	1023	1494	1087	2359
fig|536231.75.peg.3567	172	147	115	84	229	281
fig|536231.75.peg.3568	1778	1450	1287	2003	2088	3303
fig|536231.75.peg.3569	9264	4045.364	6235	4336	5079	7901
fig|536231.75.peg.3570	26901.279	11279.127	15579	15954	14915	21387.814
fig|536231.75.peg.3571	19949.121	10985	14174	4855	4959	8748
fig|536231.75.peg.3572	1656	1795	1179	1070	1008	1793
fig|536231.75.peg.3573	9968.796	10375.712	6893	6461.13	5773.101	9918.57
fig|536231.75.peg.3574	54.204	42.106	16	28.87	70.899	52.43
fig|536231.75.peg.3575	9541	5955.334	7858	8192	8908	16598
fig|536231.75.peg.3576	6096.04	5005	5498	6143	5283	7996
fig|536231.75.peg.3577	1558	816	1507	2842	2453	3969
fig|536231.75.peg.3578	10465	8230	6857	7084	6780	10364
fig|536231.75.peg.3579	491	303	300	573	655	885
fig|536231.75.peg.3580	45365	36060.134	64686.341	21168	19720	30378
fig|536231.75.peg.3581	6397	6460	6268	8818	7773	14835
fig|536231.75.peg.3582	3495	1675	2664	4980	4604	8200
fig|536231.75.peg.3583	25231	45557.642	7306	26818	24219	39183
fig|536231.75.peg.3584	12513.565	21386.698	3153	11785.081	13662.06	24062.021
fig|536231.75.peg.3585	2029.29	4671.077	380.062	1199.76	1408.316	2312.597
fig|536231.75.peg.3586	16289.271	34603.226	4999.365	16472.159	17126.624	26976.382
fig|536231.75.peg.3587	11614	20696	3172	5750	5549	8400
fig|536231.75.peg.3588	10393.009	17363.114	5206.101	7749	7091	11217
fig|536231.75.peg.3589	8527	15144	4124	2690	2722	5136
fig|536231.75.peg.3590	21241	30663.576	5524	10121	8174	14590
fig|536231.75.peg.3591	16457	14012.004	22492.169	14092	12577	17032
fig|536231.75.peg.3592	2492	1983	2065	1036	1652	2485
fig|536231.75.peg.3593	283	459	296	463	406	664
fig|536231.75.peg.3594	77	79	30	283	267	341
fig|536231.75.peg.3595	0	0	2	0	0	0
fig|536231.75.peg.3596	5450	3083	2601	4753	4189	5895
fig|536231.75.peg.3597	1053	996.181	419	560	604	1156
fig|536231.75.peg.3598	5251.578	4823.286	3734.958	5719.545	4753.409	8194.339
fig|536231.75.peg.3599	2624.739	4085.724	2301.642	2830.159	1685.957	2634.971
fig|536231.75.peg.3600	1650.017	1814.152	1501.912	1930.186	1499.187	1841.768
fig|536231.75.peg.3601	23264.492	79448.81	39604.586	1947.612	2358.385	5184.705
fig|536231.75.peg.3602	1379.281	776.66	866.441	1822.306	1294.21	1349.768
fig|536231.75.peg.3603	27144.909	15627.439	17602.789	22258.191	20360.852	32092.449
fig|536231.75.peg.3604	3067	3484	5118	2357	1870	2900
fig|536231.75.peg.3605	102	119	82	277	319	397
fig|536231.75.peg.3606	3608	3342	3278.239	5930	4699	7560
fig|536231.75.peg.3607	6198	4872	5458	6532	5952	9686
fig|536231.75.peg.3608	32973.515	31641.733	28396	17124	17754	30507
fig|536231.75.peg.3609	2818.863	2277	1567	2429	1978.733	3716.676
fig|536231.75.peg.3610	549.137	506	344	189	167.267	340.324
fig|536231.75.peg.3611	18	45	27	0	0	12
fig|536231.75.peg.3612	28	16	13	0	0	0
fig|536231.75.peg.3613	60806.437	39566.522	33644	56721	43094	66151
fig|536231.75.peg.3614	85916.999	71847	57941.219	39207	31386	48505
fig|536231.75.peg.3615	8322.265	5676.832	11082	6855	8456	13981
fig|536231.75.peg.3616	6862.433	4455	3667	5286	4406	8391
fig|536231.75.peg.3617	315	330	367	568	431	584
fig|536231.75.peg.3618	48	77	123	20.558	8	18
fig|536231.75.peg.3619	12495.356	14374.238	12591	13406.442	10903	17323
fig|536231.75.peg.3620	886	1014	641	700	854	999
fig|536231.75.peg.3621	47	92	28	18	0	29
fig|536231.75.peg.3622	540	688	455	102	122	408
fig|536231.75.peg.3623	2754	2914	2612	5782	5360	8906
fig|536231.75.peg.3624	680	499	432	891	1025	1399
fig|536231.75.peg.3625	245	311	212	272	365	561
fig|536231.75.peg.3626	21242.709	13648	8793	5763	6597	10152
fig|536231.75.peg.3627	97767.864	51031.041	38937	45112	43703	63121
fig|536231.75.peg.3628	158847.573	116757.783	51359.09	54643	62009	87231.606
fig|536231.75.peg.3629	8239	5034.189	5937	7311	7316	13531
fig|536231.75.peg.3630	0	0	0	10	0	16
fig|536231.75.peg.3631	3916.607	2562	2664	2746	2548	4591
fig|536231.75.peg.3632	2825	2086	2272	1930	2237	4178
fig|536231.75.peg.3633	12723	11542	14098	17627	15585	28022
fig|536231.75.peg.3634	15758	39018.527	19058	2934	3200	6403
fig|536231.75.peg.3635	1681	2096	3451	64	282	531
fig|536231.75.peg.3636	7536	9478	8470	2809	2460	4543
fig|536231.75.peg.3637	248.863	189	156.247	102	74	213
fig|536231.75.peg.3638	6937.66	4629.619	3943.002	5565.762	5312.989	7542
fig|536231.75.peg.3639	311.76	214.381	133.751	1.238	32.011	112
fig|536231.75.peg.3640	186	121	125	326	229	455
fig|536231.75.peg.3641	95	61	32	253	142	231
fig|536231.75.peg.3642	67	33	55	68	23	69
fig|536231.75.peg.3643	12944.462	9326.256	6446.051	7599	8504	13262
fig|536231.75.peg.3644	5444	3995	2915	2000	1949	3502
fig|536231.75.peg.3645	36628	25517.001	20616	15846	15091	21966
fig|536231.75.peg.3646	13410	7007	7472	16244	15345	22278
fig|536231.75.peg.3647	0	0	0	0	0	0
fig|536231.75.peg.3648	24	50	21	39	75	97
fig|536231.75.peg.3649	1809	1857	1029	2132	2022	2970
fig|536231.75.peg.3650	3655	2314.051	2433	6203	5471.596	7800
fig|536231.75.peg.3651	216	205.999	171	237	208.404	617
fig|536231.75.peg.3652	20	13	23	59	6	18
fig|536231.75.peg.3653	1719	1351	1322	2284	2097	3726
fig|536231.75.peg.3654	943	631	588	1235	1051	2222
fig|536231.75.peg.3655	6401	3806	6099	7261	6668	8799
fig|536231.75.peg.3656	34576	20946.061	40898	35759.088	39384	55927
fig|536231.75.peg.3657	5365	3174	4684	8595	8607	11014
fig|536231.75.peg.3658	3763	2631	2710	2012	2325	4232
fig|536231.75.peg.3659	9095	5769.265	4703	6116	7734	11138
fig|536231.75.peg.3660	10620	10554.012	11680	9113	9878	13984
fig|536231.75.peg.3661	1453	1122	971	1039	1503	2312
fig|536231.75.peg.3662	1187	826	942	1307	1465	2495
fig|536231.75.peg.3663	8768	4614	3877	5912	6044	8744
fig|536231.75.peg.3664	17218.538	7780	5779.153	9816	11554	17760
fig|536231.75.peg.3665	2678.534	2272.572	1122.13	940.018	852.135	1223.082
fig|536231.75.peg.3666	1777	1292.96	654	1313	1174.09	1554.536
fig|536231.75.peg.3667	1134.303	1306.859	782.914	415.375	548.775	744.186
fig|536231.75.peg.3668	1119.162	1701.609	787.955	1203.607	711	745.197
fig|536231.75.peg.3669	92	33	26	23	0	46
fig|536231.75.peg.3670	787	552	439	198	248	368
fig|536231.75.peg.3671	804	780	633	470	445	618
fig|536231.75.peg.3672	745	417	427	429	503	726
fig|536231.75.peg.3673	105	61	47	28	5	28
fig|536231.75.peg.3674	9	3	17	5	21	13
fig|536231.75.peg.3675	2812	1485.471	1378	1898	1836	3048
fig|536231.75.peg.3676	1620	1076	857	1356	1323	1928
fig|536231.75.peg.3677	360	279	240	306	185	406
fig|536231.75.peg.3678	426	319	221	294	204	309
fig|536231.75.peg.3679	1530	789	441	415	455	778
fig|536231.75.peg.3680	2731	2148	1358	1325	1428	1586
fig|536231.75.peg.3681	178	163	52	172	131	604
fig|536231.75.peg.3682	847	1117	264	1495	1046	1974
fig|536231.75.peg.3683	3490	2264	4302	3062	3264	4782
fig|536231.75.peg.3684	6104.103	3500	4105	11810	11469	17623
fig|536231.75.peg.3685	12929.658	9869	6318	9574	9723.837	12804.147
fig|536231.75.peg.3686	1959.176	1773.719	766	1231.397	1418.466	2177.904
fig|536231.75.peg.3687	2905.166	2472.908	1179	2980.603	2698.128	4454.949
fig|536231.75.peg.3688	1559.525	1450.374	733.905	628	738.569	1261.388
fig|536231.75.peg.3689	5971.475	8050	6725.095	598	646	1314.612
fig|536231.75.peg.3690	11	18	61	0	0	0
fig|536231.75.peg.3691	82.139	102	59	0	46	37
fig|536231.75.peg.3694	0	0	0	0	14	0
fig|536231.75.peg.3695	1992	1927	962	854	940	1615
fig|536231.75.peg.3696	3494.335	1267.441	1332.727	288	464.037	828.006
fig|536231.75.peg.3697	2791.665	1746.559	1443.273	1190	1034.963	2468.994
fig|536231.75.peg.3698	0	0	0	0	0	0
fig|536231.75.peg.3699	206	196	101	133	260	308
fig|536231.75.peg.3700	14492	8715.023	5184	10060	8587	13263
fig|536231.75.peg.3701	12542	6031	3205	3482	3466	5045
fig|536231.75.peg.3702	19154	9045	4990	5581	5982	7636
fig|536231.75.peg.3704	4792	2998	1625	2437	2186	4365
fig|536231.75.peg.3705	881	619	253	399	360	817
fig|536231.75.peg.3706	12	2	0	0	0	19
fig|536231.75.peg.3707	3	0	0	0	29	0
fig|536231.75.peg.3708	0	1	4	3	13	0
fig|536231.75.peg.3709	15	6	0	0	34	0
fig|536231.75.peg.3710	0	1	2	0	0	0
fig|536231.75.peg.3711	25	15	16	7	35	78
fig|536231.75.peg.3712	3273	4471	3057	559	427	808
fig|536231.75.peg.3713	2452.142	5450.447	2976.561	367.056	478.7	697.915
fig|536231.75.peg.3714	4320.858	3848.197	3228.448	6130.944	4760.3	7213.085
fig|536231.75.peg.3715	2444	2244	1866	3109	3597	6676
fig|536231.75.peg.3716	11	31	24	0	23	14
fig|536231.75.peg.3717	5124	4643.002	4998	3705	3913	6981
fig|536231.75.peg.3718	10790.149	6238.025	7152	18223	18272	28200
fig|536231.75.peg.3719	1788	1092	1280	1797	1828	3450
fig|536231.75.peg.3720	3847	2523	3884	4372	4845	8252
fig|536231.75.peg.3721	728	452	956	304	462	841
fig|536231.75.peg.3722	772.436	677.844	370.686	409	458	667.915
fig|536231.75.peg.3723	876	660	528	452	535	730
fig|536231.75.peg.3724	320	240	224	173	105	131
fig|536231.75.peg.3726	1430.613	1039.676	500.768	948.597	878.765	1273.589
fig|536231.75.peg.3727	0	7	2	0	0	4
fig|536231.75.peg.3728	478	346	336	336	280	332
fig|536231.75.peg.3729	1490.564	1001.156	973.314	1467	1335	2080.347
fig|536231.75.peg.3730	14	12	12	0	0	12.737
fig|536231.75.peg.3731	66	43	23	35	22	65
fig|536231.75.peg.3732	83	51	58	11	14	64
fig|536231.75.peg.3733	241.062	238	207	160	128	290
fig|536231.75.peg.3734	761.95	1128.162	691.962	656.24	964.108	1605.298
fig|536231.75.peg.3735	79	104	89	41	43	75
fig|536231.75.peg.3736	0	0	0	0	0	0
fig|536231.75.peg.3737	39075.6	76152.944	72904.648	21276	20520	31211
fig|536231.75.peg.3738	3751	5822	2836	8194	8965	21990
fig|536231.75.peg.3739	63815.073	60366.676	58352.138	31646	43835	61642
fig|536231.75.peg.3740	15068.514	17321.826	18179.863	3946.4	6604	10613
fig|536231.75.peg.3741	21132.654	21034.381	16196.036	16033.037	18294.265	28841.456
fig|536231.75.peg.3742	18210.257	14250.059	11784.964	16741.563	18166.735	26711.544
fig|536231.75.peg.3743	1775.402	2636.575	3095.405	991.777	839.979	1258.992
fig|536231.75.peg.3744	2902.871	2882.453	2685.775	885.602	856.044	1251.51
fig|536231.75.peg.3745	11339.607	11561.972	7278.82	16722.621	14444.978	22454.498
fig|536231.75.peg.3746	10555.506	10290	8609	9590	10499	15013
fig|536231.75.peg.3747	143434.844	175129.435	121390.98	87515.682	87873.938	140541.333
fig|536231.75.peg.3748	44970.15	44021.69	35178.19	31045.522	33017.062	49546.501
fig|536231.75.peg.3749	2751.381	3538.489	2127.427	964.486	1395.922	1666.447
fig|536231.75.peg.3750	42053.998	43665.721	30353.591	21107	21010.829	26147.049
fig|536231.75.peg.3751	32591.74	38173.11	35114.437	12831.584	17702.298	24461.525
fig|536231.75.peg.3752	25637.581	30132.252	23079.763	10164.112	10838.486	16745.07
fig|536231.75.peg.3753	1683.903	1571.691	1018.803	1321.377	1230.108	1852.477
fig|536231.75.peg.3754	35277.109	35032.744	19627.464	12582.844	15336.894	24766.084
fig|536231.75.peg.3755	5915.38	6475.407	3042.458	4736.059	3747.361	5658.062
fig|536231.75.peg.3756	38769.815	39296.985	25192.316	16855.333	16722.102	24433.288
fig|536231.75.peg.3757	8519.928	10428.426	5246.746	396.748	579	886.378
fig|536231.75.peg.3758	24304.143	28699.714	17639.998	16541.322	15442	24083.65
fig|536231.75.peg.3759	12867.296	17320.64	14618.055	3578.775	4452.695	7343.376
fig|536231.75.peg.3760	10688.357	11774.897	10406.572	3615.048	4613.242	4813.263
fig|536231.75.peg.3761	26791.952	30374.835	13092.698	13010.996	12805.657	16286.942
fig|536231.75.peg.3762	38663.275	38289.368	18877.085	16787.474	17561.742	27865.276
fig|536231.75.peg.3763	21301.71	22236.275	10297.556	6515.868	8444.665	13758.296
fig|536231.75.peg.3764	12995.852	16317.803	7811.359	2011.949	2357.842	5044.68
fig|536231.75.peg.3765	88968.418	81936.932	58673.485	136015.453	131080.046	222885.112
fig|536231.75.peg.3766	17278.165	26124.726	12586.549	11165.596	9637.281	13849.24
fig|536231.75.peg.3767	30762.533	31044.924	22915.11	16339.759	16928.831	25700.751
fig|536231.75.peg.3768	43636.3	45283.495	32475	32644	36768	58119.522
fig|536231.75.peg.3769	20001.122	16952.006	11616	8606	10917	16489.478
fig|536231.75.peg.3770	0	0	0	0	0	3
fig|536231.75.peg.3771	5752.591	4081	4382	5529	5656	8825
fig|536231.75.peg.3772	5102	3432.018	4601	8842	8214	13470
fig|536231.75.peg.3773	3045	2195	2361	10240	7941	12702
fig|536231.75.peg.3774	3877	3323	2246	1462	1676	2675
fig|536231.75.peg.3775	1010	1151	721	143	143	256
fig|536231.75.peg.3776	97	166	104	127	89	234
fig|536231.75.peg.3777	9	35	21	5	15	18
fig|536231.75.peg.3778	145	142	133	94	64	124
fig|536231.75.peg.3779	0	0	0	0	0	13
fig|536231.75.peg.3780	2204	1960	2330	1203	1351	2315
fig|536231.75.peg.3781	11341	9194	8272	8935	7250	11635
fig|536231.75.peg.3782	46348.625	49941.219	35097	14958	15100	19448
fig|536231.75.peg.3783	64	69	30	43	14	43
fig|536231.75.peg.3784	1381	1019	782	3163	2846	4875
fig|536231.75.peg.3785	9018.002	6650	4377	7322	6269	11111
fig|536231.75.peg.3786	2415	2421	1368	2383	1955	3870
fig|536231.75.peg.3787	745.245	342	505	1970	1765	3398
fig|536231.75.peg.3788	78.755	87	78	23	31	25
fig|536231.75.peg.3789	4706	5491	4975	910	1191	1925
fig|536231.75.peg.3790	3877	3464	4110	1058	914	1177
fig|536231.75.peg.3791	5389	5369	6022	1921	1849	3468
fig|536231.75.peg.3792	0	5	0	0	0	0
fig|536231.75.peg.3793	7062.641	11181.169	7631.027	5807	5028	8085.672
fig|536231.75.peg.3794	851	669.169	621	1191	1255	1477
fig|536231.75.peg.3795	0	3	0	0	0	0
fig|536231.75.peg.3796	2	0	0	13	13	10
fig|536231.75.peg.3797	0	0	0	0	0	0
fig|536231.75.peg.3798	29	23	28	37	80	119
fig|536231.75.peg.3799	92	41	63	169	149	215
fig|536231.75.peg.3800	3988	1965	4237	1699	1558	2351
fig|536231.75.peg.3801	952	479	797	483	592	806
fig|536231.75.peg.3802	1302	583.003	749	538	577	994
fig|536231.75.peg.3803	1412	1053	1478	170	161	345
fig|536231.75.peg.3804	0	0	0	0	0	0
fig|536231.75.peg.3805	247	142	162	36	53	75
fig|536231.75.peg.3806	6938	3718	3632	5879	5234	7730
fig|536231.75.peg.3807	2021.893	1228.876	1250.17	424.266	478.98	651.918
fig|536231.75.peg.3808	503.109	413.082	364.902	137.734	126.02	119.199
fig|536231.75.peg.3809	2	2	1	19	0	13.884
fig|536231.75.peg.3810	2878.024	3955	3767.534	468	535	798
fig|536231.75.peg.3811	0	6	0	0	1	6
fig|536231.75.peg.3812	69	53	48	165	281	195
fig|536231.75.peg.3813	0	0	0	0	0	0
fig|536231.75.peg.3814	2	0	0	0	8	1
fig|536231.75.peg.3815	62	16	13	118	117	200
fig|536231.75.peg.3816	90	54	33	140	168	264
fig|536231.75.peg.3817	1	1	8	0	11	11
fig|536231.75.peg.3818	659	284	374	334	283	854
fig|536231.75.peg.3819	299692.236	312918.764	233098.914	186537	187952.778	337148
fig|536231.75.peg.3820	228730.72	224656.769	171385.845	201209.761	189054	279410
fig|536231.75.peg.3821	31140.559	34079.106	20411.243	10072.312	12236.587	20941.726
fig|536231.75.peg.3822	65362.26	53298.87	41340.71	59731.927	53805.413	92817.274
fig|536231.75.peg.3823	0	0	0	0	0	0
fig|536231.75.peg.3824	114945.56	100743.657	74105.878	102161	100031	144544
fig|536231.75.peg.3825	78893.543	59255.342	50268	97320	95773.771	139148.063
fig|536231.75.peg.3826	4115.709	10716.269	9052	770	832	1442.895
fig|536231.75.peg.3827	44314.857	45934.322	29073	59417.607	72254	128745.105
fig|536231.75.peg.3828	45543.022	41415.73	36596	72375.637	66502.738	102683.17
fig|536231.75.peg.3829	21228.618	18539.265	12464.233	21585.701	23850.882	41481.466
fig|536231.75.peg.3830	34843.902	31490.51	32490.098	48814.576	50299.342	64055.027
fig|536231.75.peg.3831	8447.072	8996.755	6268.849	12719.019	12228.513	19837.596
fig|536231.75.peg.3832	3396.885	2813.514	2089.819	1060.067	1689.525	3758.741
fig|536231.75.peg.3833	14521.095	6906	7600	11443	10707	16558
fig|536231.75.peg.3834	729	565.529	670	320	454	726
fig|536231.75.peg.3835	1526	1143	993	2122	1822	2888
fig|536231.75.peg.3836	1482	1260	1512	1220	1107	1796
fig|536231.75.peg.3837	1076	910	920	768	678	1430
fig|536231.75.peg.3838	2020.138	1651	1317	1460	1339	2297
fig|536231.75.peg.3839	2388	2671.446	3281	1069	999	2007
fig|536231.75.peg.3840	761	354	396	277	307	556
fig|536231.75.peg.3841	1082	571	567	847	773	1057
fig|536231.75.peg.3842	3139	1594	1632	3869	3209	4885
fig|536231.75.peg.3843	5856	4059.082	8229	1912	1723	2459
fig|536231.75.peg.3844	19828	15601	12688	8209	7318	13349
fig|536231.75.peg.3845	13054	5584.019	6006	16080	13460	23389
fig|536231.75.peg.3846	6710.047	2953	3382	8637	6921	10015
fig|536231.75.peg.3847	10343	4042	6416	16526	16239	26173
fig|536231.75.peg.3848	867	688	561	473	548	931
fig|536231.75.peg.3849	1053	846	534	2001	1676	2631
fig|536231.75.peg.3851	13.083	16	1	93	55	119
fig|536231.75.peg.3852	2833	2331	2167	7639	5241	6654
fig|536231.75.peg.3853	4217	2729.214	3074	4561	4677	6492
fig|536231.75.peg.3854	478	281	151	94	121	148
fig|536231.75.peg.3855	1841	1164	1534	1755	1604	1892
fig|536231.75.peg.3856	3402	2335	2054	3569	2700	4267
fig|536231.75.peg.3857	3764.383	2285.131	1924	3356	4106.394	5606
fig|536231.75.peg.3858	956.293	707	557	275	564.606	731
fig|536231.75.peg.3859	456.323	420	554	229	163.971	241
fig|536231.75.peg.3860	76	76	117	26	17.029	21
fig|536231.75.peg.3861	4984.354	3497	3095	1110	1270	1822
fig|536231.75.peg.3862	9696	5649	4156	8267	6265	9621
fig|536231.75.peg.3863	7138.315	5586	3211	5083.017	5119	8157
fig|536231.75.peg.3864	10979.685	21943.792	4699	928.983	651	1726.861
fig|536231.75.peg.3865	1378	1021	1052	1207	1090	2089.139
