geneID	bt_t12_A	bt_t12_B	bt_t12_C	btri_t12_btA	btri_t12_btB	btri_t12_btC
BT_4131	10069.533	7291.086	10112.61	22030.052	19417.149	17779.925
BT_4132	39	29	33	114.996	76	51
BT_4133	12	16	36	27.004	33	40
BT_4134	39	29	23	19	14	36
BT_4135	415	352	425	574	512	469
BT_4136	28	29	28	68	61	75
BT_4137	580	432	447	735.96	640	812
BT_4138	19811.104	16418.887	18519	24178.841	25360.039	20412.417
BT_4139	2322	1920.113	2337	2442.412	1961.379	2353.583
BT_4140	201	91	138	128.245	82	92
BT_4141	58	45	37	39	26	36
BT_4142	2478.998	2145.997	2383	1429.536	1309.413	1622.877
BT_4143	472.002	477.003	419	674.464	713.587	771.123
BT_4144	2186.791	1672.665	2110.811	7721.163	6365.749	5059.212
BT_4145	210	209	223	174	145	189
BT_4146	107	122	159	183	134	161
BT_4147	202.389	190.024	205	102.952	116.476	112.586
BT_4148	39.611	19.976	20	96.048	150.524	147.414
BT_4149	146	141	230	247.738	247	200
BT_4150	36	42	48	58.262	58	68
BT_4151	425	324	337	455	372	297
BT_4152	115	81	83	138	154	133
BT_4153	33	32	40	71	98	88.224
BT_4154	331	219	257	641.234	621.459	565.984
BT_4155	747	736	658	866.812	1065.537	920.302
BT_4156	189	138	156	191	120	117
BT_4157	86	45	51	35	66	71
BT_4158	11	12	24	21	26	30
BT_4159	224	182	229	372	368	317
BT_4160	827	462	841	1208	812	977
BT_4161	1057	982	702	1056	694	924
BT_4162	1005	873	756	2061.799	2524	2564
BT_4163	57	48	61	122	115	135
BT_4164	133	148	158	274	271	279
BT_4165	40.988	42	28	50	53	59
BT_4166	109.012	57	79	104	94	129
BT_4167	50	82	43	50	66.546	78
BT_4168	118	92	100	172	191.454	219
BT_4169	1365	992	1063	3369	3180	2077
BT_4170	59	48	45	379	300	274
BT_4171	54	7	32	96	85	75
BT_4172	295	156	203	610	496	429
BT_4173	130	105	77	277	333	206
BT_4174	198	185	140	145	132	152
BT_4175	683.998	450	502	2184	2466	1572.049
BT_4176	114.002	112	145	298.081	355	340
BT_4177	0	3	0	2.064	0	0
BT_4178	1119	821	1012	1059	1147	1216
BT_4179	36	48	53	101	104	98
BT_4180	52	49	25	133	155	137
BT_4181	162	202	180	248	212	280.749
BT_4182	544	530	470	500	416	499.251
BT_4183	49	68	46	115	107	104
BT_4184	1037	711	667	1764	1499	1472
BT_4185	1827	1678	2133	3707.158	3497.001	2806
BT_4186	356	279	383	255	199	295
BT_4187	132	135	164	207	213	198
BT_4188	16423.18	14323.87	17423.566	14100.658	16427.981	14847.128
BT_4189	4875.82	4239.13	4375.434	2163.846	2577.646	2725.725
BT_4190	669	636	721	300.5	475.457	513.279
BT_4191	5864.737	4468	6141	3678.849	4194.028	4753.985
BT_4192	1802.666	1622.741	1407.831	1113.315	1029.044	1419.244
BT_4193	16438.663	13714.259	13945.169	13605.158	12939.929	13426.445
BT_4194	782	646	682	691	820	862.967
BT_4195	337	302.47	459	649.532	635	635.296
BT_4196	916	705.53	1419	720.468	670	808.704
BT_4197	6	0	0	3	5	0
BT_4198	1207.763	1024.127	907	3419.732	2124.982	2264.276
BT_4199	1159.237	1041.873	768	1339.291	1190.793	1422.724
BT_4200	602	586	514	525.535	525.85	476.426
BT_4201	402	278	437	503.465	661.375	630.757
BT_4202	54	44	43	38	47	54.816
BT_4203	142	83	92	105	90	104.126
BT_4204	1086.336	1079	1328.106	1243.252	1529.134	1463.224
BT_4205	20260.689	11792.473	19228.894	21842.947	17939.99	20878.415
BT_4206	11966.122	10923.461	11505.097	20001.232	16510.525	17434.317
BT_4207	7965.412	6616.326	6209.903	5054.679	4907.521	5377.814
BT_4208	3626.362	2803.327	3032	2656.834	1832.516	2494.822
BT_4209	2299.656	2095.843	2182	1720.479	1627.78	1802.989
BT_4210	8227.343	6188.283	6719.214	6686.044	7133.3	7198.388
BT_4211	4940.89	5103.548	4924.786	3600.334	4529.207	5030.28
BT_4212	23573	15643	15113	16983.84	10627	11786.105
BT_4213	9145.661	7406	8220	6463.572	6401.064	6533.143
BT_4214	15103.835	11132	15763	12580.213	11244.907	12517.657
BT_4215	2470.012	1723.757	3123.714	1009.5	953.266	1354.05
BT_4216	5086.131	3854.862	6196.286	4277.126	3938.41	4975.506
BT_4217	8440.363	7248.646	8857	4917.745	4611.21	5116.059
BT_4218	3384.999	2688.735	2723	2150.74	2135.212	2641.419
BT_4219	270	216	239	138.032	149	240.128
BT_4220	1142	949	871	2209.956	2106	2801.889
BT_4221	1821	1405	1523	3399.051	3611.748	2880.133
BT_4222	1434	1081	995	1340	925	1155
BT_4223	0	4	0	1	0	0
BT_4224	70	140	69	149	134.004	138.998
BT_4225	98	84	83	177	208	116.002
BT_4226	59	49	28	15	12	24
BT_4227	30	8	13	10	10	15
BT_4228	0	0	0	2	0	0
BT_4229	1480	1529	1235	1934	2286	2459
BT_4230	141	53	103	71	47	39
BT_4231	546	437	459	1967	2118.534	1828
BT_4232	16	6	4	14	16	15
BT_4233	52	28	31	170	214	167
BT_4234	201	89	203	91	102	123
BT_4235	9764	8084	4268	5299.556	4914	5203
BT_4236	6046	5261	5474	7384.563	8462.813	8380.141
BT_4237	4307	2989	3957	6518.572	7480.694	5725.071
BT_4238	1288	895	1145	3858.175	3453.494	2962.789
BT_4239	5704	3830	5670	3575.332	3668	3654
BT_4240	232	201	295	172	176	155.627
BT_4241	1198	1005	1236	923.759	760	1025.373
BT_4242	243.001	166	109	107.265	133.972	120.07
BT_4243	5036.999	4318	4485	2418.976	3121.169	3893.93
BT_4244	111	134	111	161	109	134
BT_4245	119	141	198	110.159	49	89
BT_4246	382	340	331	179.728	144	154
BT_4247	840	917	835	336.742	212	314.578
BT_4248	208	170	113	101.985	58	100.422
BT_4249	55	40	37	112.999	60	64
BT_4250	2271	2151	1823	1441	1534	1357
BT_4251	400	222	337	537	437.998	383
BT_4252	794	760	633	1105	1001.002	1229.005
BT_4253	359	255	369	209.013	161	207
BT_4254	7777	7038	5663	5149	4433	5249
BT_4255	1436	1290	1484	1508	1793	1401
BT_4256	751	444	611	589	515	509
BT_4257	1242.828	1284.864	1021.848	674.109	713.072	840.056
BT_4258	205059.825	146671.049	165990.059	246496.251	284037.696	174508.137
BT_4259	14299.468	12036.773	14603.027	10571.462	10518.647	11223.613
BT_4260	3813.447	3574.852	3777.252	2270.335	2136.041	2657.816
BT_4261	2262.678	2200.119	1495.815	1069.898	1225.876	1502.776
BT_4262	32560.851	28237.343	25972	16061.914	13273.457	17874.423
BT_4263	59999.432	64456	82786.182	36531.308	43648.017	49481.682
BT_4264	9510	7478	12135	17357.83	22264.952	19665.761
BT_4265	10274	9657	10929	13872.911	17662	15104
BT_4266	22	28	29	72	68	26
BT_4267	44	29	41	99	82	83
BT_4268	68	34	42	113	136	103
BT_4269	22	22	3	16	4	13
BT_4270	19	11	6	25	21	42
BT_4271	61	58	48	54	63.395	84
BT_4272	352	266	362	568	361.605	412.487
BT_4273	40	21	25	52	51	53
BT_4274	6	0	5	0	3	1
BT_4275	3	0	0	3	4	1
BT_4279	55	47	7	208	200	145
BT_4280	40	7	28	46	37	40
BT_4281	7	0	4	13	4	7
BT_4282	189	147	119	329	282.001	310
BT_4283	30	16	5	39	36	27
BT_4284	12	8	0	7.023	8.201	3
BT_4285	14	23	17	28.977	15.799	12
BT_4286	26.034	26	32	8	11	6.018
BT_4287	2990.966	2399	2102	1725.99	2007.042	1756.982
BT_4288	239	217	160	255	308	413.716
BT_4289	30	10	17	69	70	83.284
BT_4292	2644	2011	2328	5447	5098.994	4288
BT_4293	7498	6835	6043	5309	5188	6035
BT_4294	22	9	0	1	1	0
BT_4295	144	71	90	361	296	277.938
BT_4296	4	26	25	51	57	38.062
BT_4297	26	38	36	33	17	16.862
BT_4298	60	33	30	74	71	75.138
BT_4299	63	21	25	19	16	23
BT_4300	9987	7693	9049	1819.986	1330	1564
BT_4301	2294	2324	2561	1794	2225	1763
BT_4302	1483	1194	1547	1574	1464	1482
BT_4303	30713.699	23894.394	31352.206	20832.915	18898.817	19784.634
BT_4304	8479.731	7219.118	9864.453	8707.202	8644.318	7712.759
BT_4305	4895.658	4159.44	5559.341	3400.937	3016.929	2862.813
BT_4306	15215.658	13574.776	9908.912	6479.777	5208.748	6661.03
BT_4307	11420.664	10738.224	11465.088	2724.59	2926.252	3774.376
BT_4308	2785.942	2696.027	2830.462	2809.664	2852.376	2964.051
BT_4309	102402.661	68846.973	102210.337	215329.315	232243.499	209136.619
BT_4310	10786	8689	9553	34966.247	34599	27470.967
BT_4311	97	77	90	69	71	73
BT_4312	8491.352	8321	8357	4787	5263.049	6206.035
BT_4313	12730.74	10107.877	9536.868	30967.52	38940.92	32674.681
BT_4314	1366.908	1271.123	1030.132	1133.652	1068.036	1284.315
BT_4315	121	128	157	139.136	162	155.013
BT_4316	183	228	167	247.132	235.099	297.101
BT_4317	555.753	549	518.761	659.732	608.901	605.376
BT_4318	1292.244	1117	1557.239	963.493	1244.608	1011.102
BT_4319	3990.991	2988.793	4790.689	5235.992	4839.694	4414.724
BT_4320	21538.616	14191.207	21600.311	43114.421	37719.426	45016.462
BT_4321	65534.337	53628.749	59193	105074.869	96967.962	100810.516
BT_4322	5237	4362	4155	3674.562	3542.195	3718.549
BT_4323	11611	9391	11159	18499.921	18053.805	15526.947
BT_4324	726.114	769.152	532	746.027	539.058	906.321
BT_4325	4272.462	2812.851	4980	4268.973	3496.942	4960.356
BT_4326	1296.312	826.547	860.008	820.808	446.158	665.088
BT_4327	7629.666	7323.404	7931.034	3960.413	4479.542	5001.335
BT_4328	3511.616	2971.139	3602.958	1915.91	1702.321	2231.093
BT_4329	2732.014	2211.907	2722	1493.562	1471.573	1715.618
BT_4330	9979.988	8936	8847	10160.397	9722.81	9546.14
BT_4331	2830.11	2501.961	2853	2520.589	1870.868	2511.068
BT_4332	13193.89	9721.039	10345.731	25059.279	18103.439	18447.761
BT_4333	3051	2869	2316	3064.303	3498	3352.17
BT_4334	16455	13768	17924	17175.757	19674.763	18553.115
BT_4335	10269.512	8228.017	9087.92	14148.24	13959.018	14562.036
BT_4336	19625.488	17911.579	20213.08	26280.316	32217.342	29445.582
BT_4337	7310	6146	6615	10341.551	9074	8845.019
BT_4338	5374	4554	5542	766	848	1078
BT_4339	3032	2373	2670	879	895	997
BT_4340	0	0	0	0	0	2
BT_4341	7730	6823	6876	10990.089	11093.016	9697.284
BT_4342	4951	3984	4128	5141.161	4269.984	4158
BT_4343	261.634	194	203	206.49	176.682	196.649
BT_4344	4209.366	3570	4288	2804.512	2852.318	3015.351
BT_4345	29159	28161.049	30119	22565.422	27671.275	31199.501
BT_4346	2007	1544	2275	1031.043	837.035	1184.104
BT_4347	194	208	160	329.933	226.022	281.896
BT_4348	507	377	430	547.938	420	431.96
BT_4349	313	328	311	378.086	275	293.04
BT_4350	17764	13667	15500	44595.134	46597.546	33801.736
BT_4351	16504	13583	14396	17346.265	12548.388	12682.12
BT_4352	1934.258	1597	1972	1398.976	1760.01	1657.261
BT_4353	17504.742	16093	16724	16235.578	17931.063	17529.739
BT_4354	645	563	489	429	539.03	544
BT_4355	114	104	99	92	48	64
BT_4356	14	19	17	31	22	20
BT_4357	55	49	35	98	87	100
BT_4358	22	31	9	22	36	27
BT_4359	849	726	766	1863.908	2172	1576
BT_4360	3604	2827	2696	2191.999	2146.022	2637.248
BT_4361	11942	9404	10582	9211.962	7958.816	8392.752
BT_4362	25577.806	21799	27675	23213.758	23658.44	24363.841
BT_4363	10313.244	8754.634	8320.095	15640.192	13582.174	15869.894
BT_4364	1085.129	897.27	1022.905	679.301	791.221	913.76
BT_4365	0	3	0	8	3	2
BT_4366	6891	5596	6530.031	10261.412	10644.2	9197.025
BT_4367	40910.701	33955.869	33954	27806.228	28270.298	26804.859
BT_4368	23986.66	20753	22687	15151.576	14823.864	14415.749
BT_4369	145.038	147.685	180	152.776	129.008	190.547
BT_4370	3623	3419.315	3699	3617.756	3922	3645.543
BT_4371	16916	16046	17221	12268.564	14217	16761.282
BT_4372	175179.878	131882.426	178100.874	401653.624	365462.932	271434.585
BT_4373	20112.643	16937.851	21209.474	20328.851	23970.354	20411.115
BT_4374	87528.107	66435.724	78489.643	173013.899	156536.723	136545.874
BT_4375	12131.818	9110	11983.624	31469.618	31029.493	25814.981
BT_4376	1429.669	1211	1130	996.287	722.971	1072.525
BT_4377	757.285	664.066	713	550.858	612.089	539.538
BT_4378	7251.228	6427.934	8537	3515.461	4020.911	4694.099
BT_4379	1911.593	1835.68	1703	1147.889	1876.317	1613.244
BT_4380	75.407	27.32	83	30.136	24.683	45.756
BT_4381	42	34	42	27.001	33	53
BT_4382	2672	2607	1912	1981.275	1631	2451.238
BT_4383	3190	2966	2395	1630.724	1792	2287.808
BT_4384	120	80	187	65	102	128
BT_4385	827	711	767	542	684	657.007
BT_4386	2270.86	2452.209	1973	2154.232	3193.665	2820.128
BT_4387	3879.643	3439.053	3533.892	4498.532	4855.17	4747.317
BT_4388	45201.545	34293.161	53522.108	142746.316	160986.576	129354.655
BT_4389	2860.727	2390.78	3170	5562.62	7024.555	5891.764
BT_4390	811.187	755.594	1219.599	901.01	1018.119	1117.473
BT_4391	985.086	708.406	757.401	2507.675	2303.108	2001.371
BT_4392	661.612	455.553	377.091	0	0	0
BT_4393	0	0	0	2	0	0
BT_4394	136	152	100	89	99	142
BT_4395	408	387	322	353	441	511
BT_4396	243	174	152	397	213	308
BT_4397	251	127	213	354	380	403.011
BT_4398	407	257	464	510	498	443
BT_4399	8220	6990	7684.269	13961.022	12023.063	10167.2
BT_4400	339	238	259	153.001	122	102
BT_4401	39	72	165	10	12	7
BT_4402	224	183	219	93	72	86
BT_4403	169	154	155	109	69	120
BT_4404	384	314	385	440	413.706	400
BT_4405	25	25	24	33	34.352	19
BT_4406	175	151	233	368	378.879	362.386
BT_4407	90	55	122	150	179	167.614
BT_4408	119	96	76	84	126	172
BT_4409	1976	1943	1356	2573	2626	2129
BT_4410	702	647	598	484	611	633
BT_4411	44	27	27	51	45	35
BT_4412	3479	2812.937	2941	3255.284	3860.385	3469.2
BT_4413	6390	5255.063	4565	4403.812	3972.615	3369.107
BT_4414	330	273	331	297.984	272.946	268.063
BT_4415	1078	965	1344	1387	1329.054	1549.833
BT_4416	3656	2961	4035	5670.948	7104.207	5505.085
BT_4417	40079	39238	48133	24905.022	28029.978	28805.635
BT_4418	4373.38	3455.63	3565.316	2786.965	2123.266	3172.837
BT_4419	48844.032	35320.37	39486.134	30429.742	23487.806	21977.546
BT_4420	70	75	84	39	29	22
BT_4421	113	64	115	117.579	100.673	96.079
BT_4422	19	38	57	44.421	42.327	33.921
BT_4423	511	347	562	503	361	452
BT_4424	326	225	275	364	349	345
BT_4425	122	82	117	144	96	117
BT_4426	494	428	629	327.78	343.015	348.014
BT_4427	5447	4357.895	5010	11352.22	9635.916	7896.172
BT_4428	224	188.105	251	248	278	261
BT_4429	619	540	675.653	1125	1179	898.195
BT_4430	919	895	809.347	994.378	1094	1120.805
BT_4431	180	203	136	102	145	154
BT_4432	88	71	48	62	50	104
BT_4433	0	9	0	0	0	1
BT_4434	155	86	178	400	336	407
BT_4435	11	5	5	2	4	0
BT_4436	351	356	225	777	865	827
BT_4437	94	96	103	117	91	89
BT_4438	1	1	1	3	5	7
BT_4439	0	0	0	0	8	0
BT_4440	298	297	288	815	795	722
BT_4441	12	7	3	9	18	12
BT_4442	6	4	3	1.053	11	0
BT_4443	26	28	23	17.947	17.093	10
BT_4444	8	19	15	71	46.907	47
BT_4445	14253	11347	11595	17138.12	12685.64	11642.263
BT_4446	38	27.289	24	46.427	26.04	25.534
BT_4447	68	51.873	58.802	140.573	133.96	112.466
BT_4448	59.082	42.378	37.504	78.647	74.36	62.361
BT_4449	142	101	142	166	151	180
BT_4450	107	51	99	50	63	67
BT_4451	3578	3259	3433	3003.005	3726	3278
BT_4452	76	34	126	58	59	56
BT_4453	938	750	747	391	346.248	430
BT_4454	1375.101	1285.436	1045	948.253	1007.086	969.53
BT_4455	19251.657	16011.935	20404	21565.205	20950.626	22741.15
BT_4456	18525.243	13943.629	20235	27103.181	24553.133	27521.206
BT_4457	8100	6356.003	9261	11727.011	13078.168	10211.645
BT_4458	21447.768	16913.147	21212	18385.309	18621.352	17319.374
BT_4459	20169.46	20012.85	28602	12341.355	9511.648	9323.903
BT_4460	481	424	417	540.856	564	622
BT_4461	57	23	49	68.144	61	71
BT_4462	60	55	60	29	62.01	56.324
BT_4463	136	146	127	97.043	100.99	137.704
BT_4464	2416	1700	2839	1719.957	1585	1780.972
BT_4465	138	177	222	144	225	156
BT_4466	10539.617	7997	8403	5082.679	2365	2310.753
BT_4467	7674.384	4769	4738	8070.321	5776	4561.247
BT_4468	607	442.889	591	345.509	412.301	377.605
BT_4469	2187	1425.111	1949	1489.491	1337.699	1191.395
BT_4470	3625	2798	3619	3505.879	3934	3779
BT_4471	524	368	471	434.623	417.603	402
BT_4472	90	97	156	264.515	228.397	253
BT_4473	169	133	182	180	163	215.001
BT_4474	6663	6317	5162	10958.047	15363	13848.293
BT_4475	1834.947	1297.275	1490	1658.877	2378.942	1834.186
BT_4476	8470.831	6964.341	9081.459	17204.483	18231.247	16751.998
BT_4477	622.733	585.384	640	531.64	485.99	602.181
BT_4478	35	32	53	18.036	28	25
BT_4479	4502	3630	4360	9093.002	9065	7888.465
BT_4480	440	392	494	504	526	517
BT_4481	13	16	14	24	13	11
BT_4482	2503	2451.658	2563	1291.676	1405	1724.459
BT_4483	250	244.342	401	290.324	302	312.541
BT_4484	14474	11460	11262	15391.596	12155	13004.675
BT_4485	223	322	185	165	157	176
BT_4486	1097	1241	1316.874	761.502	787.967	895.267
BT_4487	3331.826	2846.616	3445.825	3001.378	3126.698	3805.542
BT_4488	6910.174	4787.384	5601.793	7965.404	6285.662	5995.191
BT_4489	19	38	20	22	10	18
BT_4490	2	0	1	9	4	1
BT_4491	4	0	0	1	4	0
BT_4492	374	277	265	143	102	146
BT_4493	45477.6	34732.403	50185	52904.269	49698.692	46999.307
BT_4494	3579	2561.411	4413	10218.724	10027.636	8714.96
BT_4495	493.78	520	386	177	155.997	161.024
BT_4496	5664.22	3386.709	5417	7153.38	5977	8192.976
BT_4497	97	125.291	82	54.909	99	79
BT_4498	210	164	293	184.29	218.177	181.08
BT_4499	9118	8349	13821	17877.818	21956.249	18365.626
BT_4500	8940	7900.866	7328	13479.021	10661	11051.345
BT_4501	1716	1570	1523	1121	1219	1332
BT_4502	1102	837	747	1190	1178	1270.31
BT_4503	2770	2385	2783	2168	2007	2176.69
BT_4504	6867	5961	6173	5223	5173	5030
BT_4505	561	382	461	366.685	435	496.622
BT_4506	4162.134	3537.058	3623	2978.004	3016.619	3057.681
BT_4507	2166.866	1832.942	1548	1533.555	1452.381	1774.697
BT_4508	3299	2957	2555	1916.009	2214	2123
BT_4509	1981	1542	1860	3627	4143	3683
BT_4510	810	666	765	917	991	1057
BT_4511	100	67	62	91	86	127
BT_4512	3347.363	2924	3664	2192.484	2919	2581.496
BT_4513	1135.637	855	1269	2018.516	1965	1550.504
BT_4514	760	599	444	477	469.968	648
BT_4515	1034.317	904.697	639.508	222.682	111.508	208.498
BT_4516	4508.683	4393.303	3622.492	1364.318	1389.451	1832.6
BT_4517	16120	13850.047	16173	14455.532	12136.06	12195.438
BT_4518	2679.716	2085.94	2642.224	1627.071	1624.02	1580.803
BT_4519	1432.284	1151.013	1292.776	807.136	1006.973	1035.611
BT_4520	375	298	294	285.993	269	323.217
BT_4521	5	11	10	10	4	7
BT_4522	18	9	11	8	5	7
BT_4523	267	168	259	105	98	112.406
BT_4524	0	2	2	2	6	4.594
BT_4525	451	220	191	178	88	93
BT_4526	787	505	588	1232	1008.999	910.9
BT_4527	119	100	88	43.169	55.001	44.507
BT_4528	318	223	244	225.831	195	204.593
BT_4529	2184.736	1620.59	1134	632.624	426.15	337.466
BT_4530	18114.608	13343.145	16281	15400.139	12981.257	14821.437
BT_4531	1091	1118.265	829	613.86	901.404	871.141
BT_4532	276	341	256	163	165.872	244.1
BT_4533	1612.146	1410.41	1281	586	690	719
BT_4534	1079.854	680	702	522.246	292	390
BT_4535	8749.647	7956	7093	5992.325	6316.167	6592.557
BT_4536	849.353	869	650.084	413.688	525.312	646.193
BT_4537	1547	1112	1054.916	1452.257	1825.521	1822.908
BT_4538	4839	5024	5135	3314.074	4392.722	3980.567
BT_4539	2109	2102	1752	1428.5	1361.278	1748.976
BT_4540	328.542	291	274	248.807	182	252.213
BT_4541	71	92	40	119	75	90
BT_4542	1897.459	1421	902	1690.368	847	859.584
BT_4543	121	76	93	104.325	78	89
BT_4544	41	15	40	44	45	39
BT_4545	5	0	0	0	0	0
BT_4546	245.891	184.648	195.259	106.223	72.492	60.606
BT_4547	269.109	164.352	240.741	77.777	91.508	72.394
BT_4548	123	119	57	40	46	34
BT_4549	15	11	13	10	10	22
BT_4550	33	15	13	67	46	65
BT_4551	6487	5438	5422	5470.014	4927	4863
BT_4552	969.13	751	776	1436	1636	1574
BT_4553	10466.87	8126.372	10919	23646.299	26637.15	23833.489
BT_4554	4698	3344.492	4205	4056.25	3188	3347.136
BT_4555	5430.626	5551.564	5785.9	3306.775	3859.857	3889.287
BT_4556	2983.019	2728.924	3806.1	965.244	1211.347	1334.481
BT_4557	10573.251	9459	8147	6674.085	6282.795	7491.102
BT_4558	1223	1006	847	2449.907	2960.722	2545.721
BT_4559	108	79	80	62.093	95.278	50.279
BT_4560	540.031	445	494	614.387	530	647.011
BT_4561	363.143	379	344	254.088	187.755	273.593
BT_4562	2027.826	1765.525	1396	2015.409	1975.665	2032.363
BT_4563	1352.462	1029.121	651	602.893	378.392	564.489
BT_4564	3970.623	4005.924	2832	2203.214	2104.517	2807.064
BT_4565	901.915	833.43	704	416.078	451.261	747.661
BT_4566	52	36	21	22	17	21.907
BT_4567	67	43	61	52	58	49.093
BT_4568	146	117	110	116.157	125	116
BT_4569	293	273	229	239.826	181	252.329
BT_4570	146	124	115	37.089	53.252	42.977
BT_4571	383	322	356	161.159	128.748	229.744
BT_4572	103279.243	87041.207	129645.153	73086.859	89159.255	102306.38
BT_4573	682.538	449.796	544	666.418	377.256	512.387
BT_4574	283.462	232.273	202	80.582	75.744	91.613
BT_4575	19	4	13	23	12	29
BT_4576	757	550	478	130	135	160
BT_4579	0	23.003	16	374.4	460.203	348.835
BT_4581	390	297	350	643	522	547
BT_4582	1619	1469	1414	2330	2348	2263
BT_4583	3923.556	4143.78	3634.809	3579.96	4294.956	4612.728
BT_4584	3659.444	2555.22	3506.191	10997.04	8543.285	7361.58
BT_4585	5268	4061	5932	7032.095	8053.474	8548.996
BT_4586	2853	1842	2683	2273.905	1261	1402.004
BT_4587	296.001	253.939	288	425.42	479.996	516.451
BT_4588	1493.999	1148.061	1529	1323.836	1682.62	1673.552
BT_4589	18307	11304	27860	21766.331	35686.457	44201.892
BT_4590	292	273	224	235.047	210	254.143
BT_4591	4007.649	3372.119	3681.514	2228.652	2617.036	2716.146
BT_4592	4133.173	3963.662	5262.486	5615.366	10935.074	9227.132
BT_4593	1377.178	1167.219	1437	1580.678	1366.238	1801.935
BT_4594	71	88	106	113.892	150.973	217.343
BT_4595	460	340	469	393.953	350.679	442.868
BT_4596	40	38	33	6	12	17
BT_4597	70346	62052	74795	56747.932	62444.49	73095.728
BT_4598	481	413.413	457	241	358.811	413.975
BT_4599	837	848.587	750	1750.008	1720.189	1580.025
BT_4600	2352	2038.083	2271	1198	1217	1535
BT_4601	366	261	295	272	319	355
BT_4602	119	95	68	291	247	242
BT_4603	101.509	92	72	119	98.071	118
BT_4604	80.491	78	40	58.49	41.929	55
BT_4605	848.817	617	558	788.51	564.576	617
BT_4606	94.183	119	60	130	205.424	219
BT_4607	438	407.998	277	479.349	506.945	469.851
BT_4608	196	198.002	192	303.656	431.053	393.149
BT_4609	6752	5332	6406	13606.717	16050.55	14113.984
BT_4610	4157	4204.093	4567	3450.329	3467	3520.376
BT_4611	1879.707	1695.199	1629	1248.727	1412.312	1387.507
BT_4612	14663.293	12426.708	10890	9412.575	9112.688	9907.41
BT_4613	376	419	449	215.007	214	265
BT_4614	7259	5887	5715	15052.39	19242.059	17044.636
BT_4615	47272	42623	58393	39303.475	43767.125	51257.062
BT_4616	58	70	54	58	40	49
BT_4617	118	108	109	68	82	103
BT_4618	22	14	27	8	1	9
BT_4619	6	11	40	4	14	6
BT_4620	85	59	79	147	144	78
BT_4621	8	0	1	6	6	4
BT_4622	7	14	7	0	2	1
BT_4623	1	0	3	6	4	0
BT_4624	60	22	13	31	39	20
BT_4625	618.958	479.084	329	451.017	302.604	370.014
BT_4626	11	12	4	15	13	13
BT_4627	38699.919	28435.71	36691	133015.755	102310.923	87950.019
BT_4628	6052.382	5185.638	5602	8335.895	8179.478	8220.22
BT_4629	804.249	631.939	693	300.161	232.792	280.441
BT_4630	5084.322	4108.629	4579	2568.204	2732.821	3218.28
BT_4631	2562	2238	2640	6851	4587.012	4202.014
BT_4632	35	22	40	29.379	19	31
BT_4633	634.56	438	647	504.446	351	503
BT_4634	187.44	171	108	97.175	59	84
BT_4635	795	569	425	235	144	165
BT_4636	93	53	49	73	40	45
BT_4637	1000	706	1375	958	811	965.547
