"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"BT_0280"	308.015312094971	-0.323385722662919	0.743128206766914	0	1	1
"BT_0281"	34.3229531354997	-0.0729208797508334	0.873498909229345	0	1	1
"BT_0282"	193.9664347719	1.27305820767107	0.789698365799817	0.345775323207758	0.72951157177058	1
"BT_0283"	0	NA	NA	NA	NA	NA
"BT_0284"	3510.51507388786	2.8809128117954	0.876431675755025	2.14610318616683	0.0318647471424162	0.881777681157388
"BT_0285"	471.661815667273	1.81951041167169	0.41840445086697	1.95865605629577	0.050153079997321	1
"BT_0286"	38.5182909991911	0.66300876163701	0.948884448475293	0	1	1
"BT_0287"	22.3824439909606	-0.0567312999020192	0.974695345604006	0	1	1
"BT_0288"	143.698608697764	-0.742730424731673	0.629459131302225	0	1	1
"BT_0289"	2430.12473352095	0.862869693895034	0.925516960296207	0	1	1
"BT_0290"	412.866189664137	-0.0296516345567568	0.493648803749399	0	1	1
"BT_0291"	65.6536114931842	0.810171180739551	0.918487803506567	0	1	1
"BT_0292"	32.9701719339544	0.0147315842271963	0.913562794207154	0	1	1
"BT_0293"	18.4484847911826	1.4587062327207	0.833500521067171	0.550337067736196	0.582088204391935	1
"BT_0294"	47.8137997452961	0.5843882509084	1.00683418867735	0	1	1
"BT_0295"	900.316456768606	-0.114594620626155	0.434218881636895	0	1	1
"BT_0296"	291.497573705039	1.0955709714817	0.542922277143704	0.17603066867047	0.860269848525499	1
"BT_0297"	31.6925031904032	1.18498509626668	0.656422514426387	0.281807970021149	0.778090759328546	1
"BT_0298"	17.5488373734442	0.937475444116971	0.887597833361136	0	1	1
"BT_0299"	127.895748914453	1.31337568983754	0.399597823790373	0.784227718922549	0.432906503201083	1
"BT_0300"	139.102053926455	1.10857047256849	0.346302042909408	0.313513809090892	0.753890331003802	1
"BT_0301"	22.1718039194542	0.388973099156129	0.793831671517909	0	1	1
"BT_0302"	25.4118646416534	1.53628647781918	0.954108157738723	0.562081430149599	0.574060539844125	1
"BT_0303"	586.038454163907	-0.796031696535791	0.732257813766152	0	1	1
"BT_0304"	4232.92850938963	0.607324951308362	0.531095133087149	0	1	1
"BT_0305"	5304.88597555748	0.0768314123399898	0.436769446314108	0	1	1
"BT_0306"	1215.97058180153	0.574717961378547	0.44446642143973	0	1	1
"BT_0307"	5983.64480915665	0.0396951562799873	0.204078497908111	0	1	1
"BT_0308"	47.672255101228	0.733094739518249	0.731636858474772	0	1	1
"BT_0309"	1474.49936846687	0.445623613523577	0.494740807374869	0	1	1
"BT_0310"	573.436424037332	0.0285827796180334	0.342866243353462	0	1	1
"BT_0311"	9058.10864038709	0.263823322979445	0.734427596431742	0	1	1
"BT_0312"	2358.73069100655	-0.832883176823086	0.438779967623662	0	1	1
"BT_0313"	393.178618118706	-0.42895994967064	0.478172601443547	0	1	1
"BT_0314"	205.917118063039	-0.612159335981051	0.416371404696338	0	1	1
"BT_0315"	5740.78539435749	0.296174513079794	0.45930537098689	0	1	1
"BT_0316"	8708.4066485518	0.2167439615843	0.629738951177878	0	1	1
"BT_0317"	4396.54180710038	2.21646705162609	0.799075726163312	1.52234264137498	0.127923248835069	1
"BT_0318"	638.122908525043	1.23821347196197	0.939208309697479	0.253632202252025	0.799779716128805	1
"BT_0319"	98.674288167029	0.517533949633692	1.1114078542828	0	1	1
"BT_0320"	857.216279943224	-1.2231293254036	0.685913695375286	-0.325302333089472	0.74495226526435	1
"BT_0321"	178.87506250536	-0.795271635119987	0.504765044052881	0	1	1
"BT_0322"	4108.56764215785	-0.167640545851809	0.282608952320455	0	1	1
"BT_0323"	2684.50848971427	-0.42512492686694	0.421305146793946	0	1	1
"BT_0324"	523.092384746759	0.679393678136461	0.66654333317152	0	1	1
"BT_0325"	3821.12319971187	0.546156082296249	0.814367545334563	0	1	1
"BT_0326"	5298.58548262251	0.224848190294189	0.78630157466901	0	1	1
"BT_0327"	449.398526032158	-0.85071113240999	0.268793112757419	0	1	1
